region,annee,classe_age,sexe,population,taux_natalite_mille,taux_mortalite_mille,taux_alphabetisation
Sud,2002,15-24,M,102900,35,1,66.1
Sud,2002,15-24,F,107100,35,1,67.0
Sud,2002,25-34,M,72030,25,1,61.0
Sud,2002,25-34,F,74970,25,1,72.5
Sud,2002,35-44,M,51450,0,1,72.0
Sud,2002,35-44,F,53550,0,1,77.0
Sud,2002,45-54,M,30870,0,1,76.2
Sud,2002,45-54,F,32130,0,1,80.6
Sud,2002,55-64,M,20580,0,1,64.1
Sud,2002,55-64,F,21420,0,1,64.5
Sud,2002,65+,M,15435,0,5,78.7
Sud,2002,65+,F,16065,0,5,71.7
Sud,2003,0-14,M,226502,0,2,0.0
Sud,2003,0-14,F,235747,0,2,0.0
Sud,2003,15-24,M,105350,35,1,82.4
Sud,2003,15-24,F,109650,35,1,84.6
Sud,2003,25-34,M,73745,25,1,67.4
Sud,2003,25-34,F,76755,25,1,69.0
Sud,2003,35-44,M,52675,0,1,83.9
Sud,2003,35-44,F,54825,0,1,70.2
Sud,2003,45-54,M,31605,0,1,71.2
Sud,2003,45-54,F,32895,0,1,77.2
Sud,2003,55-64,M,21070,0,1,63.8
Sud,2003,55-64,F,21930,0,1,66.0
Sud,2003,65+,M,15802,0,5,80.4
Sud,2003,65+,F,16447,0,5,81.8
Sud,2004,0-14,M,231770,0,2,0.0
Sud,2004,0-14,F,241230,0,2,0.0
Sud,2004,15-24,M,107800,35,1,71.7
Sud,2004,15-24,F,112200,35,1,75.2
Sud,2004,25-34,M,75460,25,1,75.2
Sud,2004,25-34,F,78540,25,1,82.3
Sud,2004,35-44,M,53900,0,1,81.4
Sud,2004,35-44,F,56100,0,1,79.5
Sud,2004,45-54,M,32340,0,1,75.2
Sud,2004,45-54,F,33660,0,1,69.6
Sud,2004,55-64,M,21560,0,1,64.4
Sud,2004,55-64,F,22440,0,1,84.8
Sud,2004,65+,M,16170,0,5,77.7
Sud,2004,65+,F,16830,0,5,84.3
Sud,2005,0-14,M,237037,0,2,0.0
Sud,2005,0-14,F,246712,0,2,0.0
Sud,2005,15-24,M,110250,35,1,64.8
Sud,2005,15-24,F,114750,35,1,72.7
Sud,2005,25-34,M,77175,25,1,72.5
Sud,2005,25-34,F,80325,25,1,63.9
Sud,2005,35-44,M,55125,0,1,76.9
Sud,2005,35-44,F,57375,0,1,82.1
Sud,2005,45-54,M,33075,0,1,63.8
Sud,2005,45-54,F,34425,0,1,68.1
Sud,2005,55-64,M,22050,0,1,62.2
Sud,2005,55-64,F,22950,0,1,73.6
Sud,2005,65+,M,16537,0,5,61.5
Sud,2005,65+,F,17212,0,5,81.8
Sud,2006,0-14,M,242305,0,2,0.0
Sud,2006,0-14,F,252195,0,2,0.0
Sud,2006,15-24,M,112700,35,1,66.8
Sud,2006,15-24,F,117300,35,1,82.8
Sud,2006,25-34,M,78890,25,1,84.0
Sud,2006,25-34,F,82110,25,1,72.0
Sud,2006,35-44,M,56350,0,1,81.0
Sud,2006,35-44,F,58650,0,1,62.5
Sud,2006,45-54,M,33810,0,1,74.2
Sud,2006,45-54,F,35190,0,1,75.7
Sud,2006,55-64,M,22540,0,1,64.2
Sud,2006,55-64,F,23460,0,1,71.5
Sud,2006,65+,M,16905,0,5,83.3
Sud,2006,65+,F,17595,0,5,79.8
Sud,2007,0-14,M,247572,0,2,0.0
Sud,2007,0-14,F,257677,0,2,0.0
Sud,2007,15-24,M,115150,35,1,64.3
Sud,2007,15-24,F,119850,35,1,80.3
Sud,2007,25-34,M,80605,25,1,77.2
Sud,2007,25-34,F,83895,25,1,62.5
Sud,2007,35-44,M,57575,0,1,63.2
Sud,2007,35-44,F,59925,0,1,66.9
Sud,2007,45-54,M,34545,0,1,84.6
Sud,2007,45-54,F,35955,0,1,67.6
Sud,2007,55-64,M,23030,0,1,76.9
Sud,2007,55-64,F,23970,0,1,83.9
Sud,2007,65+,M,17272,0,5,67.6
Sud,2007,65+,F,17977,0,5,70.1
Sud,2008,0-14,M,252840,0,2,0.0
Sud,2008,0-14,F,263160,0,2,0.0
Sud,2008,15-24,M,117600,35,1,70.4
Sud,2008,15-24,F,122400,35,1,78.3
Sud,2008,25-34,M,82320,25,1,63.6
Sud,2008,25-34,F,85680,25,1,68.1
Sud,2008,35-44,M,58800,0,1,70.1
Sud,2008,35-44,F,61200,0,1,65.2
Sud,2008,45-54,M,35280,0,1,74.6
Sud,2008,45-54,F,36720,0,1,63.0
Sud,2008,55-64,M,23520,0,1,71.6
Sud,2008,55-64,F,24480,0,1,77.8
Sud,2008,65+,M,17640,0,5,74.1
Sud,2008,65+,F,18360,0,5,76.3
Sud,2009,0-14,M,258107,0,2,0.0
Sud,2009,0-14,F,268642,0,2,0.0
Sud,2009,15-24,M,120050,35,1,82.7
Sud,2009,15-24,F,124950,35,1,76.8
Sud,2009,25-34,M,84035,25,1,81.0
Sud,2009,25-34,F,87465,25,1,81.7
Sud,2009,35-44,M,60025,0,1,67.4
Sud,2009,35-44,F,62475,0,1,84.9
Sud,2009,45-54,M,36015,0,1,72.1
Sud,2009,45-54,F,37485,0,1,75.4
Sud,2009,55-64,M,24010,0,1,70.4
Sud,2009,55-64,F,24990,0,1,82.1
Sud,2009,65+,M,18007,0,5,68.8
Sud,2009,65+,F,18742,0,5,80.2
Sud,2010,0-14,M,263375,0,2,0.0
Sud,2010,0-14,F,274125,0,2,0.0
Sud,2010,15-24,M,122500,35,1,75.8
Sud,2010,15-24,F,127500,35,1,68.0
Sud,2010,25-34,M,85750,25,1,63.2
Sud,2010,25-34,F,89250,25,1,63.7
Sud,2010,35-44,M,61250,0,1,63.2
Sud,2010,35-44,F,63750,0,1,83.4
Sud,2010,45-54,M,36750,0,1,76.3
Sud,2010,45-54,F,38250,0,1,60.7
Sud,2010,55-64,M,24500,0,1,70.7
Sud,2010,55-64,F,25500,0,1,69.5
Sud,2010,65+,M,18375,0,5,74.0
Sud,2010,65+,F,19125,0,5,82.4
Sud,2011,0-14,M,268642,0,2,0.0
Sud,2011,0-14,F,279607,0,2,0.0
Sud,2011,15-24,M,124950,35,1,75.6
Sud,2011,15-24,F,130050,35,1,84.1
Sud,2011,25-34,M,87465,25,1,63.7
Sud,2011,25-34,F,91035,25,1,64.5
Sud,2011,35-44,M,62475,0,1,78.9
Sud,2011,35-44,F,65025,0,1,84.4
Sud,2011,45-54,M,37485,0,1,74.5
Sud,2011,45-54,F,39015,0,1,75.1
Sud,2011,55-64,M,24990,0,1,62.3
Sud,2011,55-64,F,26010,0,1,65.3
Sud,2011,65+,M,18742,0,5,68.3
Sud,2011,65+,F,19507,0,5,71.8
Sud,2012,0-14,M,273910,0,2,0.0
Sud,2012,0-14,F,285090,0,2,0.0
Sud,2012,15-24,M,127400,35,1,78.0
Sud,2012,15-24,F,132600,35,1,69.3
Sud,2012,25-34,M,89180,25,1,73.3
Sud,2012,25-34,F,92820,25,1,78.3
Sud,2012,35-44,M,63700,0,1,83.1
Sud,2012,35-44,F,66300,0,1,64.6
Sud,2012,45-54,M,38220,0,1,68.2
Sud,2012,45-54,F,39780,0,1,75.2
Sud,2012,55-64,M,25480,0,1,76.1
Sud,2012,55-64,F,26520,0,1,72.5
Sud,2012,65+,M,19110,0,5,78.2
Sud,2012,65+,F,19890,0,5,83.8
Sud,2013,0-14,M,279177,0,2,0.0
Sud,2013,0-14,F,290572,0,2,0.0
Sud,2013,15-24,M,129850,35,1,73.2
Sud,2013,15-24,F,135150,35,1,75.2
Sud,2013,25-34,M,90895,25,1,78.8
Sud,2013,25-34,F,94605,25,1,74.3
Sud,2013,35-44,M,64925,0,1,61.7
Sud,2013,35-44,F,67575,0,1,66.4
Sud,2013,45-54,M,38955,0,1,83.0
Sud,2013,45-54,F,40545,0,1,65.9
Sud,2013,55-64,M,25970,0,1,75.9
Sud,2013,55-64,F,27030,0,1,83.1
Sud,2013,65+,M,19477,0,5,61.9
Sud,2013,65+,F,20272,0,5,83.7
Sud,2014,0-14,M,284445,0,2,0.0
Sud,2014,0-14,F,296055,0,2,0.0
Sud,2014,15-24,M,132300,35,1,78.1
Sud,2014,15-24,F,137700,35,1,73.9
Sud,2014,25-34,M,92610,25,1,84.8
Sud,2014,25-34,F,96390,25,1,67.4
Sud,2014,35-44,M,66150,0,1,83.6
Sud,2014,35-44,F,68850,0,1,62.9
Sud,2014,45-54,M,39690,0,1,63.9
Sud,2014,45-54,F,41310,0,1,62.2
Sud,2014,55-64,M,26460,0,1,66.7
Sud,2014,55-64,F,27540,0,1,78.7
Sud,2014,65+,M,19845,0,5,60.3
Sud,2014,65+,F,20655,0,5,76.4
Sud,2015,0-14,M,289712,0,2,0.0
Sud,2015,0-14,F,301537,0,2,0.0
Sud,2015,15-24,M,134750,35,1,82.7
Sud,2015,15-24,F,140250,35,1,67.6
Sud,2015,25-34,M,94325,25,1,60.5
Sud,2015,25-34,F,98175,25,1,63.9
Sud,2015,35-44,M,67375,0,1,83.6
Sud,2015,35-44,F,70125,0,1,78.2
Sud,2015,45-54,M,40425,0,1,78.8
Sud,2015,45-54,F,42075,0,1,65.5
Sud,2015,55-64,M,26950,0,1,61.0
Sud,2015,55-64,F,28050,0,1,71.7
Sud,2015,65+,M,20212,0,5,67.7
Sud,2015,65+,F,21037,0,5,79.7
Sud,2016,0-14,M,294980,0,2,0.0
Sud,2016,0-14,F,307020,0,2,0.0
Sud,2016,15-24,M,137200,35,1,84.0
Sud,2016,15-24,F,142800,35,1,82.0
Sud,2016,25-34,M,96040,25,1,75.0
Sud,2016,25-34,F,99960,25,1,66.0
Sud,2016,35-44,M,68600,0,1,80.2
Sud,2016,35-44,F,71400,0,1,84.5
Sud,2016,45-54,M,41160,0,1,83.7
Sud,2016,45-54,F,42840,0,1,84.5
Sud,2016,55-64,M,27440,0,1,67.7
Sud,2016,55-64,F,28560,0,1,78.7
Sud,2016,65+,M,20580,0,5,83.9
Sud,2016,65+,F,21420,0,5,74.5
Sud,2017,0-14,M,300247,0,2,0.0
Sud,2017,0-14,F,312502,0,2,0.0
Sud,2017,15-24,M,139650,35,1,73.4
Sud,2017,15-24,F,145350,35,1,62.6
Sud,2017,25-34,M,97755,25,1,63.3
Sud,2017,25-34,F,101745,25,1,82.7
Sud,2017,35-44,M,69825,0,1,62.5
Sud,2017,35-44,F,72675,0,1,61.0
Sud,2017,45-54,M,41895,0,1,64.1
Sud,2017,45-54,F,43605,0,1,67.5
Sud,2017,55-64,M,27930,0,1,72.9
Sud,2017,55-64,F,29070,0,1,79.0
Sud,2017,65+,M,20947,0,5,80.1
Sud,2017,65+,F,21802,0,5,72.6
Sud,2018,0-14,M,305515,0,2,0.0
Sud,2018,0-14,F,317985,0,2,0.0
Sud,2018,15-24,M,142100,35,1,80.3
Sud,2018,15-24,F,147900,35,1,61.1
Sud,2018,25-34,M,99470,25,1,61.4
Sud,2018,25-34,F,103530,25,1,63.3
Sud,2018,35-44,M,71050,0,1,82.5
Sud,2018,35-44,F,73950,0,1,79.2
Sud,2018,45-54,M,42630,0,1,76.3
Sud,2018,45-54,F,44370,0,1,81.0
Sud,2018,55-64,M,28420,0,1,66.2
Sud,2018,55-64,F,29580,0,1,80.8
Sud,2018,65+,M,21315,0,5,82.3
Sud,2018,65+,F,22185,0,5,82.6
Sud,2019,0-14,M,310782,0,2,0.0
Sud,2019,0-14,F,323467,0,2,0.0
Sud,2019,15-24,M,144550,35,1,80.7
Sud,2019,15-24,F,150450,35,1,71.9
Sud,2019,25-34,M,101185,25,1,70.5
Sud,2019,25-34,F,105315,25,1,70.7
Sud,2019,35-44,M,72275,0,1,78.3
Sud,2019,35-44,F,75225,0,1,60.5
Sud,2019,45-54,M,43365,0,1,77.5
Sud,2019,45-54,F,45135,0,1,79.7
Sud,2019,55-64,M,28910,0,1,65.5
Sud,2019,55-64,F,30090,0,1,81.4
Sud,2019,65+,M,21682,0,5,64.3
Sud,2019,65+,F,22567,0,5,68.9
Sud,2020,0-14,M,316050,0,2,0.0
Sud,2020,0-14,F,328950,0,2,0.0
Sud,2020,15-24,M,147000,35,1,75.1
Sud,2020,15-24,F,153000,35,1,74.2
Sud,2020,25-34,M,102900,25,1,80.0
Sud,2020,25-34,F,107100,25,1,61.8
Sud,2020,35-44,M,73500,0,1,77.9
Sud,2020,35-44,F,76500,0,1,72.2
Sud,2020,45-54,M,44100,0,1,76.0
Sud,2020,45-54,F,45900,0,1,76.0
Sud,2020,55-64,M,29400,0,1,66.0
Sud,2020,55-64,F,30600,0,1,75.3
Sud,2020,65+,M,22050,0,5,75.2
Sud,2020,65+,F,22950,0,5,74.3
Sud,2021,0-14,M,321317,0,2,0.0
Sud,2021,0-14,F,334432,0,2,0.0
Sud,2021,15-24,M,149450,35,1,81.2
Sud,2021,15-24,F,155550,35,1,72.4
Sud,2021,25-34,M,104615,25,1,75.5
Sud,2021,25-34,F,108885,25,1,83.6
Sud,2021,35-44,M,74725,0,1,70.9
Sud,2021,35-44,F,77775,0,1,72.5
Sud,2021,45-54,M,44835,0,1,60.7
Sud,2021,45-54,F,46665,0,1,63.2
Sud,2021,55-64,M,29890,0,1,84.8
Sud,2021,55-64,F,31110,0,1,79.2
Sud,2021,65+,M,22417,0,5,77.3
Sud,2021,65+,F,23332,0,5,75.3
Sud,2022,0-14,M,326585,0,2,0.0
Sud,2022,0-14,F,339915,0,2,0.0
Sud,2022,15-24,M,151900,35,1,77.8
Sud,2022,15-24,F,158100,35,1,73.5
Sud,2022,25-34,M,106330,25,1,69.2
Sud,2022,25-34,F,110670,25,1,83.7
Sud,2022,35-44,M,75950,0,1,74.2
Sud,2022,35-44,F,79050,0,1,82.8
Sud,2022,45-54,M,45570,0,1,84.5
Sud,2022,45-54,F,47430,0,1,69.9
Sud,2022,55-64,M,30380,0,1,68.7
Sud,2022,55-64,F,31620,0,1,75.1
Sud,2022,65+,M,22785,0,5,66.3
Sud,2022,65+,F,23715,0,5,83.3
Sud,2023,0-14,M,331852,0,2,0.0
Sud,2023,0-14,F,345397,0,2,0.0
Sud,2023,15-24,M,154350,35,1,62.5
Sud,2023,15-24,F,160650,35,1,72.7
Sud,2023,25-34,M,108045,25,1,84.1
Sud,2023,25-34,F,112455,25,1,73.1
Sud,2023,35-44,M,77175,0,1,64.0
Sud,2023,35-44,F,80325,0,1,82.5
Sud,2023,45-54,M,46305,0,1,83.5
Sud,2023,45-54,F,48195,0,1,83.3
Sud,2023,55-64,M,30870,0,1,79.4
Sud,2023,55-64,F,32130,0,1,76.4
Sud,2023,65+,M,23152,0,5,69.5
Sud,2023,65+,F,24097,0,5,69.7
Sud-Ouest,2000,0-14,M,379260,0,2,0.0
Sud-Ouest,2000,0-14,F,394740,0,2,0.0
Sud-Ouest,2000,15-24,M,176400,35,1,78.5
Sud-Ouest,2000,15-24,F,183600,35,1,84.0
Sud-Ouest,2000,25-34,M,123480,25,1,64.3
Sud-Ouest,2000,25-34,F,128520,25,1,62.2
Sud-Ouest,2000,35-44,M,88200,0,1,60.8
Sud-Ouest,2000,35-44,F,91800,0,1,79.1
Sud-Ouest,2000,45-54,M,52920,0,1,65.2
Sud-Ouest,2000,45-54,F,55080,0,1,84.8
Sud-Ouest,2000,55-64,M,35280,0,1,81.9
Sud-Ouest,2000,55-64,F,36720,0,1,83.2
Sud-Ouest,2000,65+,M,26460,0,5,74.0
Sud-Ouest,2000,65+,F,27540,0,5,76.8
Sud-Ouest,2001,0-14,M,388741,0,2,0.0
Sud-Ouest,2001,0-14,F,404608,0,2,0.0
Sud-Ouest,2001,15-24,M,180809,35,1,75.6
Sud-Ouest,2001,15-24,F,188189,35,1,64.0
Sud-Ouest,2001,25-34,M,126566,25,1,75.3
Sud-Ouest,2001,25-34,F,131732,25,1,71.1
Sud-Ouest,2001,35-44,M,90404,0,1,62.9
Sud-Ouest,2001,35-44,F,94094,0,1,60.6
Sud-Ouest,2001,45-54,M,54242,0,1,75.2
Sud-Ouest,2001,45-54,F,56456,0,1,75.6
Sud-Ouest,2001,55-64,M,36161,0,1,78.7
Sud-Ouest,2001,55-64,F,37637,0,1,61.1
Sud-Ouest,2001,65+,M,27121,0,5,73.7
Sud-Ouest,2001,65+,F,28228,0,5,63.8
Sud-Ouest,2002,0-14,M,398223,0,2,0.0
Sud-Ouest,2002,0-14,F,414477,0,2,0.0
Sud-Ouest,2002,15-24,M,185220,35,1,71.3
Sud-Ouest,2002,15-24,F,192780,35,1,60.1
Sud-Ouest,2002,25-34,M,129654,25,1,67.7
Sud-Ouest,2002,25-34,F,134946,25,1,68.6
Sud-Ouest,2002,35-44,M,92610,0,1,72.3
Sud-Ouest,2002,35-44,F,96390,0,1,67.0
Sud-Ouest,2002,45-54,M,55566,0,1,83.9
Sud-Ouest,2002,45-54,F,57834,0,1,70.1
Sud-Ouest,2002,55-64,M,37044,0,1,81.0
Sud-Ouest,2002,55-64,F,38556,0,1,67.5
Sud-Ouest,2002,65+,M,27783,0,5,61.9
Sud-Ouest,2002,65+,F,28917,0,5,75.4
Sud-Ouest,2003,0-14,M,407704,0,2,0.0
Sud-Ouest,2003,0-14,F,424345,0,2,0.0
Sud-Ouest,2003,15-24,M,189630,35,1,73.1
Sud-Ouest,2003,15-24,F,197370,35,1,74.3
Sud-Ouest,2003,25-34,M,132741,25,1,80.9
Sud-Ouest,2003,25-34,F,138159,25,1,74.2
Sud-Ouest,2003,35-44,M,94815,0,1,68.3
Sud-Ouest,2003,35-44,F,98685,0,1,64.5
Sud-Ouest,2003,45-54,M,56889,0,1,80.9
Sud-Ouest,2003,45-54,F,59211,0,1,70.4
Sud-Ouest,2003,55-64,M,37926,0,1,70.6
Sud-Ouest,2003,55-64,F,39474,0,1,72.5
Sud-Ouest,2003,65+,M,28444,0,5,65.9
Sud-Ouest,2003,65+,F,29605,0,5,77.2
Sud-Ouest,2004,0-14,M,417186,0,2,0.0
Sud-Ouest,2004,0-14,F,434214,0,2,0.0
Sud-Ouest,2004,15-24,M,194040,35,1,60.9
Sud-Ouest,2004,15-24,F,201960,35,1,85.0
Sud-Ouest,2004,25-34,M,135828,25,1,68.1
Sud-Ouest,2004,25-34,F,141372,25,1,66.8
Sud-Ouest,2004,35-44,M,97020,0,1,83.0
Sud-Ouest,2004,35-44,F,100980,0,1,64.9
Sud-Ouest,2004,45-54,M,58212,0,1,60.8
Sud-Ouest,2004,45-54,F,60588,0,1,62.5
Sud-Ouest,2004,55-64,M,38808,0,1,68.1
Sud-Ouest,2004,55-64,F,40392,0,1,61.4
Sud-Ouest,2004,65+,M,29106,0,5,79.5
Sud-Ouest,2004,65+,F,30294,0,5,65.0
Sud-Ouest,2005,0-14,M,426667,0,2,0.0
Sud-Ouest,2005,0-14,F,444082,0,2,0.0
Sud-Ouest,2005,15-24,M,198450,35,1,76.7
Sud-Ouest,2005,15-24,F,206550,35,1,73.6
Sud-Ouest,2005,25-34,M,138915,25,1,73.0
Sud-Ouest,2005,25-34,F,144585,25,1,78.0
Sud-Ouest,2005,35-44,M,99225,0,1,75.8
Sud-Ouest,2005,35-44,F,103275,0,1,62.0
Sud-Ouest,2005,45-54,M,59535,0,1,82.9
Sud-Ouest,2005,45-54,F,61965,0,1,68.6
Sud-Ouest,2005,55-64,M,39690,0,1,71.3
Sud-Ouest,2005,55-64,F,41310,0,1,73.6
Sud-Ouest,2005,65+,M,29767,0,5,82.6
Sud-Ouest,2005,65+,F,30982,0,5,64.3
Sud-Ouest,2006,0-14,M,436148,0,2,0.0
Sud-Ouest,2006,0-14,F,453950,0,2,0.0
Sud-Ouest,2006,15-24,M,202859,35,1,74.8
Sud-Ouest,2006,15-24,F,211139,35,1,68.3
Sud-Ouest,2006,25-34,M,142001,25,1,79.0
Sud-Ouest,2006,25-34,F,147797,25,1,64.4
Sud-Ouest,2006,35-44,M,101429,0,1,81.5
Sud-Ouest,2006,35-44,F,105569,0,1,79.0
Sud-Ouest,2006,45-54,M,60857,0,1,68.9
Sud-Ouest,2006,45-54,F,63341,0,1,64.2
Sud-Ouest,2006,55-64,M,40571,0,1,67.3
Sud-Ouest,2006,55-64,F,42227,0,1,79.2
Sud-Ouest,2006,65+,M,30428,0,5,77.4
Sud-Ouest,2006,65+,F,31670,0,5,60.1
Sud-Ouest,2007,0-14,M,445630,0,2,0.0
Sud-Ouest,2007,0-14,F,463819,0,2,0.0
Sud-Ouest,2007,15-24,M,207270,35,1,66.3
Sud-Ouest,2007,15-24,F,215730,35,1,77.5
Sud-Ouest,2007,25-34,M,145089,25,1,72.0
Sud-Ouest,2007,25-34,F,151011,25,1,79.7
Sud-Ouest,2007,35-44,M,103635,0,1,73.2
Sud-Ouest,2007,35-44,F,107865,0,1,75.2
Sud-Ouest,2007,45-54,M,62181,0,1,75.3
Sud-Ouest,2007,45-54,F,64719,0,1,61.0
Sud-Ouest,2007,55-64,M,41454,0,1,81.9
Sud-Ouest,2007,55-64,F,43146,0,1,83.8
Sud-Ouest,2007,65+,M,31090,0,5,65.4
Sud-Ouest,2007,65+,F,32359,0,5,62.5
Sud-Ouest,2008,0-14,M,455112,0,2,0.0
Sud-Ouest,2008,0-14,F,473688,0,2,0.0
Sud-Ouest,2008,15-24,M,211680,35,1,66.6
Sud-Ouest,2008,15-24,F,220320,35,1,83.5
Sud-Ouest,2008,25-34,M,148176,25,1,76.1
Sud-Ouest,2008,25-34,F,154224,25,1,63.9
Sud-Ouest,2008,35-44,M,105840,0,1,64.5
Sud-Ouest,2008,35-44,F,110160,0,1,70.6
Sud-Ouest,2008,45-54,M,63504,0,1,64.8
Sud-Ouest,2008,45-54,F,66096,0,1,65.6
Sud-Ouest,2008,55-64,M,42336,0,1,68.7
Sud-Ouest,2008,55-64,F,44064,0,1,78.2
Sud-Ouest,2008,65+,M,31752,0,5,64.2
Sud-Ouest,2008,65+,F,33048,0,5,77.2
Sud-Ouest,2009,0-14,M,464593,0,2,0.0
Sud-Ouest,2009,0-14,F,483556,0,2,0.0
Sud-Ouest,2009,15-24,M,216090,35,1,69.1
Sud-Ouest,2009,15-24,F,224910,35,1,61.0
Sud-Ouest,2009,25-34,M,151263,25,1,70.7
Sud-Ouest,2009,25-34,F,157437,25,1,77.8
Sud-Ouest,2009,35-44,M,108045,0,1,73.9
Sud-Ouest,2009,35-44,F,112455,0,1,79.1
Sud-Ouest,2009,45-54,M,64827,0,1,70.6
Sud-Ouest,2009,45-54,F,67473,0,1,84.5
Sud-Ouest,2009,55-64,M,43218,0,1,70.6
Sud-Ouest,2009,55-64,F,44982,0,1,71.2
Sud-Ouest,2009,65+,M,32413,0,5,80.2
Sud-Ouest,2009,65+,F,33736,0,5,64.2
Sud-Ouest,2010,0-14,M,474075,0,2,0.0
Sud-Ouest,2010,0-14,F,493425,0,2,0.0
Sud-Ouest,2010,15-24,M,220500,35,1,75.1
Sud-Ouest,2010,15-24,F,229500,35,1,81.9
Sud-Ouest,2010,25-34,M,154350,25,1,60.1
Sud-Ouest,2010,25-34,F,160650,25,1,74.8
Sud-Ouest,2010,35-44,M,110250,0,1,77.9
Sud-Ouest,2010,35-44,F,114750,0,1,81.5
Sud-Ouest,2010,45-54,M,66150,0,1,84.2
Sud-Ouest,2010,45-54,F,68850,0,1,80.2
Sud-Ouest,2010,55-64,M,44100,0,1,76.8
Sud-Ouest,2010,55-64,F,45900,0,1,64.6
Sud-Ouest,2010,65+,M,33075,0,5,64.5
Sud-Ouest,2010,65+,F,34425,0,5,80.9
Sud-Ouest,2011,0-14,M,483556,0,2,0.0
Sud-Ouest,2011,0-14,F,503293,0,2,0.0
Sud-Ouest,2011,15-24,M,224910,35,1,61.6
Sud-Ouest,2011,15-24,F,234090,35,1,69.2
Sud-Ouest,2011,25-34,M,157437,25,1,78.3
Sud-Ouest,2011,25-34,F,163863,25,1,83.4
Sud-Ouest,2011,35-44,M,112455,0,1,69.7
Sud-Ouest,2011,35-44,F,117045,0,1,78.9
Sud-Ouest,2011,45-54,M,67473,0,1,74.1
Sud-Ouest,2011,45-54,F,70227,0,1,61.6
Sud-Ouest,2011,55-64,M,44982,0,1,66.0
Sud-Ouest,2011,55-64,F,46818,0,1,79.8
Sud-Ouest,2011,65+,M,33736,0,5,71.3
Sud-Ouest,2011,65+,F,35113,0,5,69.3
Sud-Ouest,2012,0-14,M,493038,0,2,0.0
Sud-Ouest,2012,0-14,F,513162,0,2,0.0
Sud-Ouest,2012,15-24,M,229320,35,1,72.6
Sud-Ouest,2012,15-24,F,238680,35,1,80.2
Sud-Ouest,2012,25-34,M,160524,25,1,71.6
Sud-Ouest,2012,25-34,F,167076,25,1,69.4
Sud-Ouest,2012,35-44,M,114660,0,1,77.0
Sud-Ouest,2012,35-44,F,119340,0,1,65.7
Sud-Ouest,2012,45-54,M,68796,0,1,65.2
Sud-Ouest,2012,45-54,F,71604,0,1,83.8
Sud-Ouest,2012,55-64,M,45864,0,1,75.1
Sud-Ouest,2012,55-64,F,47736,0,1,64.7
Sud-Ouest,2012,65+,M,34398,0,5,70.4
Sud-Ouest,2012,65+,F,35802,0,5,66.2
Sud-Ouest,2013,0-14,M,502519,0,2,0.0
Sud-Ouest,2013,0-14,F,523030,0,2,0.0
Sud-Ouest,2013,15-24,M,233730,35,1,71.7
Sud-Ouest,2013,15-24,F,243270,35,1,83.7
Sud-Ouest,2013,25-34,M,163611,25,1,72.6
Sud-Ouest,2013,25-34,F,170289,25,1,76.5
Sud-Ouest,2013,35-44,M,116865,0,1,77.4
Sud-Ouest,2013,35-44,F,121635,0,1,66.1
Sud-Ouest,2013,45-54,M,70119,0,1,66.8
Sud-Ouest,2013,45-54,F,72981,0,1,64.1
Sud-Ouest,2013,55-64,M,46746,0,1,61.5
Sud-Ouest,2013,55-64,F,48654,0,1,64.0
Sud-Ouest,2013,65+,M,35059,0,5,72.0
Sud-Ouest,2013,65+,F,36490,0,5,74.1
Sud-Ouest,2014,0-14,M,512001,0,2,0.0
Sud-Ouest,2014,0-14,F,532899,0,2,0.0
Sud-Ouest,2014,15-24,M,238140,35,1,79.6
Sud-Ouest,2014,15-24,F,247860,35,1,75.8
Sud-Ouest,2014,25-34,M,166698,25,1,72.6
Sud-Ouest,2014,25-34,F,173502,25,1,72.2
Sud-Ouest,2014,35-44,M,119070,0,1,75.1
Sud-Ouest,2014,35-44,F,123930,0,1,81.7
Sud-Ouest,2014,45-54,M,71442,0,1,63.2
Sud-Ouest,2014,45-54,F,74358,0,1,72.4
Sud-Ouest,2014,55-64,M,47628,0,1,77.8
Sud-Ouest,2014,55-64,F,49572,0,1,79.4
Sud-Ouest,2014,65+,M,35721,0,5,66.8
Sud-Ouest,2014,65+,F,37179,0,5,68.7
Sud-Ouest,2015,0-14,M,521482,0,2,0.0
Sud-Ouest,2015,0-14,F,542767,0,2,0.0
Sud-Ouest,2015,15-24,M,242550,35,1,78.1
Sud-Ouest,2015,15-24,F,252450,35,1,68.4
Sud-Ouest,2015,25-34,M,169785,25,1,69.1
Sud-Ouest,2015,25-34,F,176715,25,1,84.3
Sud-Ouest,2015,35-44,M,121275,0,1,67.7
Sud-Ouest,2015,35-44,F,126225,0,1,76.6
Sud-Ouest,2015,45-54,M,72765,0,1,79.7
Sud-Ouest,2015,45-54,F,75735,0,1,81.0
Sud-Ouest,2015,55-64,M,48510,0,1,72.5
Sud-Ouest,2015,55-64,F,50490,0,1,75.8
Sud-Ouest,2015,65+,M,36382,0,5,61.7
Sud-Ouest,2015,65+,F,37867,0,5,63.3
Sud-Ouest,2016,0-14,M,530964,0,2,0.0
Sud-Ouest,2016,0-14,F,552636,0,2,0.0
Sud-Ouest,2016,15-24,M,246960,35,1,69.6
Sud-Ouest,2016,15-24,F,257040,35,1,82.9
Sud-Ouest,2016,25-34,M,172872,25,1,66.3
Sud-Ouest,2016,25-34,F,179928,25,1,82.8
