region,annee,quintile,indicateur,valeur,unite
Extrême-Nord,2007,Q3,Possession TV,28.0,%
Extrême-Nord,2007,Q4,Revenu moyen mensuel,156000.0,FCFA
Extrême-Nord,2007,Q4,Depenses alimentation,74847.79,FCFA
Extrême-Nord,2007,Q4,Depenses sante,14493.01,FCFA
Extrême-Nord,2007,Q4,Depenses education,8346.47,FCFA
Extrême-Nord,2007,Q4,Depenses logement,36344.08,FCFA
Extrême-Nord,2007,Q4,Depenses transport,16176.55,FCFA
Extrême-Nord,2007,Q4,Accès eau potable,57.0,%
Extrême-Nord,2007,Q4,Accès electricite,52.25,%
Extrême-Nord,2007,Q4,Accès toilettes,33.25,%
Extrême-Nord,2007,Q4,Possession telephone,63.0,%
Extrême-Nord,2007,Q4,Possession radio,54.0,%
Extrême-Nord,2007,Q4,Possession TV,36.0,%
Extrême-Nord,2007,Q5 (plus riche),Revenu moyen mensuel,312000.0,FCFA
Extrême-Nord,2007,Q5 (plus riche),Depenses alimentation,146435.51,FCFA
Extrême-Nord,2007,Q5 (plus riche),Depenses sante,22795.31,FCFA
Extrême-Nord,2007,Q5 (plus riche),Depenses education,13612.46,FCFA
Extrême-Nord,2007,Q5 (plus riche),Depenses logement,53792.35,FCFA
Extrême-Nord,2007,Q5 (plus riche),Depenses transport,36454.81,FCFA
Extrême-Nord,2007,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2007,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2007,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2007,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2007,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2007,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2008,Q1 (plus pauvre),Revenu moyen mensuel,26500.0,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Depenses alimentation,13401.4,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Depenses sante,1977.52,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Depenses education,1311.66,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Depenses logement,5328.77,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Depenses transport,2655.83,FCFA
Extrême-Nord,2008,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2008,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2008,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2008,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2008,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2008,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2008,Q2,Revenu moyen mensuel,53000.0,FCFA
Extrême-Nord,2008,Q2,Depenses alimentation,23106.15,FCFA
Extrême-Nord,2008,Q2,Depenses sante,4048.61,FCFA
Extrême-Nord,2008,Q2,Depenses education,2945.52,FCFA
Extrême-Nord,2008,Q2,Depenses logement,10053.44,FCFA
Extrême-Nord,2008,Q2,Depenses transport,6995.04,FCFA
Extrême-Nord,2008,Q2,Accès eau potable,42.0,%
Extrême-Nord,2008,Q2,Accès electricite,38.5,%
Extrême-Nord,2008,Q2,Accès toilettes,24.5,%
Extrême-Nord,2008,Q2,Possession telephone,35.0,%
Extrême-Nord,2008,Q2,Possession radio,30.0,%
Extrême-Nord,2008,Q2,Possession TV,20.0,%
Extrême-Nord,2008,Q3,Revenu moyen mensuel,95400.0,FCFA
Extrême-Nord,2008,Q3,Depenses alimentation,46096.38,FCFA
Extrême-Nord,2008,Q3,Depenses sante,7819.76,FCFA
Extrême-Nord,2008,Q3,Depenses education,4332.13,FCFA
Extrême-Nord,2008,Q3,Depenses logement,15455.52,FCFA
Extrême-Nord,2008,Q3,Depenses transport,11746.24,FCFA
Extrême-Nord,2008,Q3,Accès eau potable,51.0,%
Extrême-Nord,2008,Q3,Accès electricite,46.75,%
Extrême-Nord,2008,Q3,Accès toilettes,29.75,%
Extrême-Nord,2008,Q3,Possession telephone,49.0,%
Extrême-Nord,2008,Q3,Possession radio,42.0,%
Extrême-Nord,2008,Q3,Possession TV,28.0,%
Extrême-Nord,2008,Q4,Revenu moyen mensuel,159000.0,FCFA
Extrême-Nord,2008,Q4,Depenses alimentation,75428.72,FCFA
Extrême-Nord,2008,Q4,Depenses sante,10835.46,FCFA
Extrême-Nord,2008,Q4,Depenses education,8109.26,FCFA
Extrême-Nord,2008,Q4,Depenses logement,29639.73,FCFA
Extrême-Nord,2008,Q4,Depenses transport,21982.39,FCFA
Extrême-Nord,2008,Q4,Accès eau potable,57.0,%
Extrême-Nord,2008,Q4,Accès electricite,52.25,%
Extrême-Nord,2008,Q4,Accès toilettes,33.25,%
Extrême-Nord,2008,Q4,Possession telephone,63.0,%
Extrême-Nord,2008,Q4,Possession radio,54.0,%
Extrême-Nord,2008,Q4,Possession TV,36.0,%
Extrême-Nord,2008,Q5 (plus riche),Revenu moyen mensuel,318000.0,FCFA
Extrême-Nord,2008,Q5 (plus riche),Depenses alimentation,129289.3,FCFA
Extrême-Nord,2008,Q5 (plus riche),Depenses sante,24518.95,FCFA
Extrême-Nord,2008,Q5 (plus riche),Depenses education,14007.89,FCFA
Extrême-Nord,2008,Q5 (plus riche),Depenses logement,65737.45,FCFA
Extrême-Nord,2008,Q5 (plus riche),Depenses transport,37793.05,FCFA
Extrême-Nord,2008,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2008,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2008,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2008,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2008,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2008,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2009,Q1 (plus pauvre),Revenu moyen mensuel,27000.0,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Depenses alimentation,9727.56,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Depenses sante,1873.77,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Depenses education,1289.44,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Depenses logement,4922.03,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Depenses transport,3653.8,FCFA
Extrême-Nord,2009,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2009,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2009,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2009,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2009,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2009,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2009,Q2,Revenu moyen mensuel,54000.0,FCFA
Extrême-Nord,2009,Q2,Depenses alimentation,23670.44,FCFA
Extrême-Nord,2009,Q2,Depenses sante,4607.34,FCFA
Extrême-Nord,2009,Q2,Depenses education,2885.64,FCFA
Extrême-Nord,2009,Q2,Depenses logement,10248.04,FCFA
Extrême-Nord,2009,Q2,Depenses transport,7330.74,FCFA
Extrême-Nord,2009,Q2,Accès eau potable,42.0,%
Extrême-Nord,2009,Q2,Accès electricite,38.5,%
Extrême-Nord,2009,Q2,Accès toilettes,24.5,%
Extrême-Nord,2009,Q2,Possession telephone,35.0,%
Extrême-Nord,2009,Q2,Possession radio,30.0,%
Extrême-Nord,2009,Q2,Possession TV,20.0,%
Extrême-Nord,2009,Q3,Revenu moyen mensuel,97200.0,FCFA
Extrême-Nord,2009,Q3,Depenses alimentation,45844.12,FCFA
Extrême-Nord,2009,Q3,Depenses sante,8583.56,FCFA
Extrême-Nord,2009,Q3,Depenses education,4136.7,FCFA
Extrême-Nord,2009,Q3,Depenses logement,17293.67,FCFA
Extrême-Nord,2009,Q3,Depenses transport,11352.43,FCFA
Extrême-Nord,2009,Q3,Accès eau potable,51.0,%
Extrême-Nord,2009,Q3,Accès electricite,46.75,%
Extrême-Nord,2009,Q3,Accès toilettes,29.75,%
Extrême-Nord,2009,Q3,Possession telephone,49.0,%
Extrême-Nord,2009,Q3,Possession radio,42.0,%
Extrême-Nord,2009,Q3,Possession TV,28.0,%
Extrême-Nord,2009,Q4,Revenu moyen mensuel,162000.0,FCFA
Extrême-Nord,2009,Q4,Depenses alimentation,69842.38,FCFA
Extrême-Nord,2009,Q4,Depenses sante,13748.59,FCFA
Extrême-Nord,2009,Q4,Depenses education,9093.02,FCFA
Extrême-Nord,2009,Q4,Depenses logement,33218.97,FCFA
Extrême-Nord,2009,Q4,Depenses transport,17666.78,FCFA
Extrême-Nord,2009,Q4,Accès eau potable,57.0,%
Extrême-Nord,2009,Q4,Accès electricite,52.25,%
Extrême-Nord,2009,Q4,Accès toilettes,33.25,%
Extrême-Nord,2009,Q4,Possession telephone,63.0,%
Extrême-Nord,2009,Q4,Possession radio,54.0,%
Extrême-Nord,2009,Q4,Possession TV,36.0,%
Extrême-Nord,2009,Q5 (plus riche),Revenu moyen mensuel,324000.0,FCFA
Extrême-Nord,2009,Q5 (plus riche),Depenses alimentation,161834.52,FCFA
Extrême-Nord,2009,Q5 (plus riche),Depenses sante,29385.34,FCFA
Extrême-Nord,2009,Q5 (plus riche),Depenses education,14274.63,FCFA
Extrême-Nord,2009,Q5 (plus riche),Depenses logement,76949.88,FCFA
Extrême-Nord,2009,Q5 (plus riche),Depenses transport,33421.34,FCFA
Extrême-Nord,2009,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2009,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2009,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2009,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2009,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2009,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2010,Q1 (plus pauvre),Revenu moyen mensuel,27500.0,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Depenses alimentation,13934.43,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Depenses sante,1977.84,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Depenses education,1201.95,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Depenses logement,4890.2,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Depenses transport,3358.85,FCFA
Extrême-Nord,2010,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2010,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2010,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2010,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2010,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2010,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2010,Q2,Revenu moyen mensuel,55000.0,FCFA
Extrême-Nord,2010,Q2,Depenses alimentation,23937.43,FCFA
Extrême-Nord,2010,Q2,Depenses sante,3645.16,FCFA
Extrême-Nord,2010,Q2,Depenses education,3241.52,FCFA
Extrême-Nord,2010,Q2,Depenses logement,9831.11,FCFA
Extrême-Nord,2010,Q2,Depenses transport,7100.8,FCFA
Extrême-Nord,2010,Q2,Accès eau potable,42.0,%
Extrême-Nord,2010,Q2,Accès electricite,38.5,%
Extrême-Nord,2010,Q2,Accès toilettes,24.5,%
Extrême-Nord,2010,Q2,Possession telephone,35.0,%
Extrême-Nord,2010,Q2,Possession radio,30.0,%
Extrême-Nord,2010,Q2,Possession TV,20.0,%
Extrême-Nord,2010,Q3,Revenu moyen mensuel,99000.0,FCFA
Extrême-Nord,2010,Q3,Depenses alimentation,39245.04,FCFA
Extrême-Nord,2010,Q3,Depenses sante,6754.72,FCFA
Extrême-Nord,2010,Q3,Depenses education,4610.31,FCFA
Extrême-Nord,2010,Q3,Depenses logement,21686.24,FCFA
Extrême-Nord,2010,Q3,Depenses transport,9676.13,FCFA
Extrême-Nord,2010,Q3,Accès eau potable,51.0,%
Extrême-Nord,2010,Q3,Accès electricite,46.75,%
Extrême-Nord,2010,Q3,Accès toilettes,29.75,%
Extrême-Nord,2010,Q3,Possession telephone,49.0,%
Extrême-Nord,2010,Q3,Possession radio,42.0,%
Extrême-Nord,2010,Q3,Possession TV,28.0,%
Extrême-Nord,2010,Q4,Revenu moyen mensuel,165000.0,FCFA
Extrême-Nord,2010,Q4,Depenses alimentation,89050.67,FCFA
Extrême-Nord,2010,Q4,Depenses sante,15376.17,FCFA
Extrême-Nord,2010,Q4,Depenses education,6916.42,FCFA
Extrême-Nord,2010,Q4,Depenses logement,33277.69,FCFA
Extrême-Nord,2010,Q4,Depenses transport,22364.12,FCFA
Extrême-Nord,2010,Q4,Accès eau potable,57.0,%
Extrême-Nord,2010,Q4,Accès electricite,52.25,%
Extrême-Nord,2010,Q4,Accès toilettes,33.25,%
Extrême-Nord,2010,Q4,Possession telephone,63.0,%
Extrême-Nord,2010,Q4,Possession radio,54.0,%
Extrême-Nord,2010,Q4,Possession TV,36.0,%
Extrême-Nord,2010,Q5 (plus riche),Revenu moyen mensuel,330000.0,FCFA
Extrême-Nord,2010,Q5 (plus riche),Depenses alimentation,137665.41,FCFA
Extrême-Nord,2010,Q5 (plus riche),Depenses sante,27793.23,FCFA
Extrême-Nord,2010,Q5 (plus riche),Depenses education,18350.09,FCFA
Extrême-Nord,2010,Q5 (plus riche),Depenses logement,65264.9,FCFA
Extrême-Nord,2010,Q5 (plus riche),Depenses transport,32493.07,FCFA
Extrême-Nord,2010,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2010,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2010,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2010,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2010,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2010,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2011,Q1 (plus pauvre),Revenu moyen mensuel,28000.0,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Depenses alimentation,12184.93,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Depenses sante,2217.13,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Depenses education,1407.41,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Depenses logement,5988.95,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Depenses transport,3393.76,FCFA
Extrême-Nord,2011,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2011,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2011,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2011,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2011,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2011,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2011,Q2,Revenu moyen mensuel,56000.0,FCFA
Extrême-Nord,2011,Q2,Depenses alimentation,24015.36,FCFA
Extrême-Nord,2011,Q2,Depenses sante,4970.33,FCFA
Extrême-Nord,2011,Q2,Depenses education,2865.75,FCFA
Extrême-Nord,2011,Q2,Depenses logement,10386.89,FCFA
Extrême-Nord,2011,Q2,Depenses transport,7354.73,FCFA
Extrême-Nord,2011,Q2,Accès eau potable,42.0,%
Extrême-Nord,2011,Q2,Accès electricite,38.5,%
Extrême-Nord,2011,Q2,Accès toilettes,24.5,%
Extrême-Nord,2011,Q2,Possession telephone,35.0,%
Extrême-Nord,2011,Q2,Possession radio,30.0,%
Extrême-Nord,2011,Q2,Possession TV,20.0,%
Extrême-Nord,2011,Q3,Revenu moyen mensuel,100800.0,FCFA
Extrême-Nord,2011,Q3,Depenses alimentation,38967.13,FCFA
Extrême-Nord,2011,Q3,Depenses sante,7626.75,FCFA
Extrême-Nord,2011,Q3,Depenses education,5235.07,FCFA
Extrême-Nord,2011,Q3,Depenses logement,17287.62,FCFA
Extrême-Nord,2011,Q3,Depenses transport,10341.5,FCFA
Extrême-Nord,2011,Q3,Accès eau potable,51.0,%
Extrême-Nord,2011,Q3,Accès electricite,46.75,%
Extrême-Nord,2011,Q3,Accès toilettes,29.75,%
Extrême-Nord,2011,Q3,Possession telephone,49.0,%
Extrême-Nord,2011,Q3,Possession radio,42.0,%
Extrême-Nord,2011,Q3,Possession TV,28.0,%
Extrême-Nord,2011,Q4,Revenu moyen mensuel,168000.0,FCFA
Extrême-Nord,2011,Q4,Depenses alimentation,80411.67,FCFA
Extrême-Nord,2011,Q4,Depenses sante,14163.68,FCFA
Extrême-Nord,2011,Q4,Depenses education,7790.29,FCFA
Extrême-Nord,2011,Q4,Depenses logement,36228.7,FCFA
Extrême-Nord,2011,Q4,Depenses transport,23658.04,FCFA
Extrême-Nord,2011,Q4,Accès eau potable,57.0,%
Extrême-Nord,2011,Q4,Accès electricite,52.25,%
Extrême-Nord,2011,Q4,Accès toilettes,33.25,%
Extrême-Nord,2011,Q4,Possession telephone,63.0,%
Extrême-Nord,2011,Q4,Possession radio,54.0,%
Extrême-Nord,2011,Q4,Possession TV,36.0,%
Extrême-Nord,2011,Q5 (plus riche),Revenu moyen mensuel,336000.0,FCFA
Extrême-Nord,2011,Q5 (plus riche),Depenses alimentation,125434.91,FCFA
Extrême-Nord,2011,Q5 (plus riche),Depenses sante,29810.51,FCFA
Extrême-Nord,2011,Q5 (plus riche),Depenses education,17739.93,FCFA
Extrême-Nord,2011,Q5 (plus riche),Depenses logement,64379.18,FCFA
Extrême-Nord,2011,Q5 (plus riche),Depenses transport,35668.71,FCFA
Extrême-Nord,2011,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2011,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2011,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2011,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2011,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2011,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2012,Q1 (plus pauvre),Revenu moyen mensuel,28500.0,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Depenses alimentation,13673.93,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Depenses sante,2192.57,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Depenses education,1222.35,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Depenses logement,6784.92,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Depenses transport,3970.91,FCFA
Extrême-Nord,2012,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2012,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2012,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2012,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2012,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2012,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2012,Q2,Revenu moyen mensuel,57000.0,FCFA
Extrême-Nord,2012,Q2,Depenses alimentation,22503.97,FCFA
Extrême-Nord,2012,Q2,Depenses sante,4736.52,FCFA
Extrême-Nord,2012,Q2,Depenses education,3157.64,FCFA
Extrême-Nord,2012,Q2,Depenses logement,12124.39,FCFA
Extrême-Nord,2012,Q2,Depenses transport,7425.76,FCFA
Extrême-Nord,2012,Q2,Accès eau potable,42.0,%
Extrême-Nord,2012,Q2,Accès electricite,38.5,%
Extrême-Nord,2012,Q2,Accès toilettes,24.5,%
Extrême-Nord,2012,Q2,Possession telephone,35.0,%
Extrême-Nord,2012,Q2,Possession radio,30.0,%
Extrême-Nord,2012,Q2,Possession TV,20.0,%
Extrême-Nord,2012,Q3,Revenu moyen mensuel,102600.0,FCFA
Extrême-Nord,2012,Q3,Depenses alimentation,49730.05,FCFA
Extrême-Nord,2012,Q3,Depenses sante,9148.31,FCFA
Extrême-Nord,2012,Q3,Depenses education,5167.05,FCFA
Extrême-Nord,2012,Q3,Depenses logement,17470.06,FCFA
Extrême-Nord,2012,Q3,Depenses transport,11333.85,FCFA
Extrême-Nord,2012,Q3,Accès eau potable,51.0,%
Extrême-Nord,2012,Q3,Accès electricite,46.75,%
Extrême-Nord,2012,Q3,Accès toilettes,29.75,%
Extrême-Nord,2012,Q3,Possession telephone,49.0,%
Extrême-Nord,2012,Q3,Possession radio,42.0,%
Extrême-Nord,2012,Q3,Possession TV,28.0,%
Extrême-Nord,2012,Q4,Revenu moyen mensuel,171000.0,FCFA
Extrême-Nord,2012,Q4,Depenses alimentation,89085.05,FCFA
Extrême-Nord,2012,Q4,Depenses sante,14805.97,FCFA
Extrême-Nord,2012,Q4,Depenses education,9491.09,FCFA
Extrême-Nord,2012,Q4,Depenses logement,34334.8,FCFA
Extrême-Nord,2012,Q4,Depenses transport,22918.32,FCFA
Extrême-Nord,2012,Q4,Accès eau potable,57.0,%
Extrême-Nord,2012,Q4,Accès electricite,52.25,%
Extrême-Nord,2012,Q4,Accès toilettes,33.25,%
Extrême-Nord,2012,Q4,Possession telephone,63.0,%
Extrême-Nord,2012,Q4,Possession radio,54.0,%
Extrême-Nord,2012,Q4,Possession TV,36.0,%
Extrême-Nord,2012,Q5 (plus riche),Revenu moyen mensuel,342000.0,FCFA
Extrême-Nord,2012,Q5 (plus riche),Depenses alimentation,134278.74,FCFA
Extrême-Nord,2012,Q5 (plus riche),Depenses sante,24946.65,FCFA
Extrême-Nord,2012,Q5 (plus riche),Depenses education,16880.12,FCFA
Extrême-Nord,2012,Q5 (plus riche),Depenses logement,60519.92,FCFA
Extrême-Nord,2012,Q5 (plus riche),Depenses transport,47456.15,FCFA
Extrême-Nord,2012,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2012,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2012,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2012,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2012,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2012,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2013,Q1 (plus pauvre),Revenu moyen mensuel,29000.0,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Depenses alimentation,14402.94,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Depenses sante,2272.48,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Depenses education,1691.75,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Depenses logement,4675.83,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Depenses transport,3703.01,FCFA
Extrême-Nord,2013,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2013,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2013,Q1 (plus pauvre),Accès toilettes,17.5,%
Extrême-Nord,2013,Q1 (plus pauvre),Possession telephone,21.0,%
Extrême-Nord,2013,Q1 (plus pauvre),Possession radio,18.0,%
Extrême-Nord,2013,Q1 (plus pauvre),Possession TV,12.0,%
Extrême-Nord,2013,Q2,Revenu moyen mensuel,58000.0,FCFA
Extrême-Nord,2013,Q2,Depenses alimentation,23571.51,FCFA
Extrême-Nord,2013,Q2,Depenses sante,4779.71,FCFA
Extrême-Nord,2013,Q2,Depenses education,3460.43,FCFA
Extrême-Nord,2013,Q2,Depenses logement,9298.94,FCFA
Extrême-Nord,2013,Q2,Depenses transport,6377.49,FCFA
Extrême-Nord,2013,Q2,Accès eau potable,42.0,%
Extrême-Nord,2013,Q2,Accès electricite,38.5,%
Extrême-Nord,2013,Q2,Accès toilettes,24.5,%
Extrême-Nord,2013,Q2,Possession telephone,35.0,%
Extrême-Nord,2013,Q2,Possession radio,30.0,%
Extrême-Nord,2013,Q2,Possession TV,20.0,%
Extrême-Nord,2013,Q3,Revenu moyen mensuel,104400.0,FCFA
Extrême-Nord,2013,Q3,Depenses alimentation,38900.94,FCFA
Extrême-Nord,2013,Q3,Depenses sante,9946.82,FCFA
Extrême-Nord,2013,Q3,Depenses education,4856.45,FCFA
Extrême-Nord,2013,Q3,Depenses logement,24540.38,FCFA
Extrême-Nord,2013,Q3,Depenses transport,10283.98,FCFA
Extrême-Nord,2013,Q3,Accès eau potable,51.0,%
Extrême-Nord,2013,Q3,Accès electricite,46.75,%
Extrême-Nord,2013,Q3,Accès toilettes,29.75,%
Extrême-Nord,2013,Q3,Possession telephone,49.0,%
Extrême-Nord,2013,Q3,Possession radio,42.0,%
Extrême-Nord,2013,Q3,Possession TV,28.0,%
Extrême-Nord,2013,Q4,Revenu moyen mensuel,174000.0,FCFA
Extrême-Nord,2013,Q4,Depenses alimentation,72530.82,FCFA
Extrême-Nord,2013,Q4,Depenses sante,16073.61,FCFA
Extrême-Nord,2013,Q4,Depenses education,7712.67,FCFA
Extrême-Nord,2013,Q4,Depenses logement,30241.49,FCFA
Extrême-Nord,2013,Q4,Depenses transport,22832.9,FCFA
Extrême-Nord,2013,Q4,Accès eau potable,57.0,%
Extrême-Nord,2013,Q4,Accès electricite,52.25,%
Extrême-Nord,2013,Q4,Accès toilettes,33.25,%
Extrême-Nord,2013,Q4,Possession telephone,63.0,%
Extrême-Nord,2013,Q4,Possession radio,54.0,%
Extrême-Nord,2013,Q4,Possession TV,36.0,%
Extrême-Nord,2013,Q5 (plus riche),Revenu moyen mensuel,348000.0,FCFA
Extrême-Nord,2013,Q5 (plus riche),Depenses alimentation,177809.99,FCFA
Extrême-Nord,2013,Q5 (plus riche),Depenses sante,26661.27,FCFA
Extrême-Nord,2013,Q5 (plus riche),Depenses education,17820.94,FCFA
Extrême-Nord,2013,Q5 (plus riche),Depenses logement,68443.94,FCFA
Extrême-Nord,2013,Q5 (plus riche),Depenses transport,44330.34,FCFA
Extrême-Nord,2013,Q5 (plus riche),Accès eau potable,60.0,%
Extrême-Nord,2013,Q5 (plus riche),Accès electricite,55.0,%
Extrême-Nord,2013,Q5 (plus riche),Accès toilettes,35.0,%
Extrême-Nord,2013,Q5 (plus riche),Possession telephone,84.0,%
Extrême-Nord,2013,Q5 (plus riche),Possession radio,72.0,%
Extrême-Nord,2013,Q5 (plus riche),Possession TV,48.0,%
Extrême-Nord,2014,Q1 (plus pauvre),Revenu moyen mensuel,29500.0,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Depenses alimentation,10706.45,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Depenses sante,1966.63,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Depenses education,1742.15,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Depenses logement,6092.45,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Depenses transport,3569.92,FCFA
Extrême-Nord,2014,Q1 (plus pauvre),Accès eau potable,30.0,%
Extrême-Nord,2014,Q1 (plus pauvre),Accès electricite,27.5,%
Extrême-Nord,2014,Q1 (plus pauvre),Accès toilettes,17.5,%
