date,annee,mois,jour,region,precipitation_mm,temperature_c,humidite_pct
2013-08-05,2013,8,5,Adamaoua,3.86,20.7,65.5
2013-08-06,2013,8,6,Adamaoua,2.45,29.4,83.4
2013-08-07,2013,8,7,Adamaoua,0.2,23.0,73.5
2013-08-08,2013,8,8,Adamaoua,1.9,25.2,60.6
2013-08-09,2013,8,9,Adamaoua,0.8,27.8,81.7
2013-08-10,2013,8,10,Adamaoua,1.71,23.9,62.2
2013-08-11,2013,8,11,Adamaoua,0.6,24.4,68.2
2013-08-12,2013,8,12,Adamaoua,2.56,26.5,72.7
2013-08-13,2013,8,13,Adamaoua,0.55,21.7,64.6
2013-08-14,2013,8,14,Adamaoua,1.54,25.4,69.1
2013-08-15,2013,8,15,Adamaoua,0.06,21.7,78.3
2013-08-16,2013,8,16,Adamaoua,0.23,21.1,74.1
2013-08-17,2013,8,17,Adamaoua,0.09,28.0,63.6
2013-08-18,2013,8,18,Adamaoua,2.37,26.6,80.7
2013-08-19,2013,8,19,Adamaoua,3.75,27.6,61.2
2013-08-20,2013,8,20,Adamaoua,1.51,26.1,68.6
2013-08-21,2013,8,21,Adamaoua,3.7,32.5,75.7
2013-08-22,2013,8,22,Adamaoua,4.49,28.9,83.7
2013-08-23,2013,8,23,Adamaoua,2.97,27.9,72.0
2013-08-24,2013,8,24,Adamaoua,0.84,28.8,84.0
2013-08-25,2013,8,25,Adamaoua,1.0,28.2,67.2
2013-08-26,2013,8,26,Adamaoua,0.39,27.8,62.0
2013-08-27,2013,8,27,Adamaoua,0.98,28.1,66.1
2013-08-28,2013,8,28,Adamaoua,0.42,25.8,77.3
2013-08-29,2013,8,29,Adamaoua,0.3,24.8,97.8
2013-08-30,2013,8,30,Adamaoua,10.88,25.3,75.5
2013-08-31,2013,8,31,Adamaoua,1.49,21.6,56.9
2013-09-01,2013,9,1,Adamaoua,0.5,27.8,91.5
2013-09-02,2013,9,2,Adamaoua,1.54,25.3,58.6
2013-09-03,2013,9,3,Adamaoua,2.16,24.4,82.9
2013-09-04,2013,9,4,Adamaoua,2.36,28.0,84.8
2013-09-05,2013,9,5,Adamaoua,0.24,28.9,74.9
2013-09-06,2013,9,6,Adamaoua,1.43,31.0,75.8
2013-09-07,2013,9,7,Adamaoua,4.13,27.7,81.9
2013-09-08,2013,9,8,Adamaoua,0.35,26.4,90.0
2013-09-09,2013,9,9,Adamaoua,0.5,29.6,60.8
2013-09-10,2013,9,10,Adamaoua,1.02,25.6,68.9
2013-09-11,2013,9,11,Adamaoua,0.08,22.6,81.3
2013-09-12,2013,9,12,Adamaoua,0.02,29.0,65.2
2013-09-13,2013,9,13,Adamaoua,0.31,23.3,90.2
2013-09-14,2013,9,14,Adamaoua,0.87,22.8,92.5
2013-09-15,2013,9,15,Adamaoua,0.07,20.1,83.1
2013-09-16,2013,9,16,Adamaoua,0.24,26.9,74.9
2013-09-17,2013,9,17,Adamaoua,0.37,27.6,70.5
2013-09-18,2013,9,18,Adamaoua,0.31,26.4,73.4
2013-09-19,2013,9,19,Adamaoua,0.85,23.3,57.4
2013-09-20,2013,9,20,Adamaoua,1.52,23.8,67.0
2013-09-21,2013,9,21,Adamaoua,1.13,27.6,65.0
2013-09-22,2013,9,22,Adamaoua,3.09,22.2,80.8
2013-09-23,2013,9,23,Adamaoua,0.63,26.7,68.1
2013-09-24,2013,9,24,Adamaoua,1.2,25.3,63.0
2013-09-25,2013,9,25,Adamaoua,0.85,26.3,68.8
2013-09-26,2013,9,26,Adamaoua,0.07,25.5,51.8
2013-09-27,2013,9,27,Adamaoua,0.73,21.2,77.1
2013-09-28,2013,9,28,Adamaoua,0.37,26.3,61.6
2013-09-29,2013,9,29,Adamaoua,1.41,29.1,69.3
2013-09-30,2013,9,30,Adamaoua,0.73,22.3,62.3
2013-10-01,2013,10,1,Adamaoua,0.35,27.4,47.9
2013-10-02,2013,10,2,Adamaoua,0.4,27.4,60.5
2013-10-03,2013,10,3,Adamaoua,0.98,20.0,71.0
2013-10-04,2013,10,4,Adamaoua,1.88,26.1,60.0
2013-10-05,2013,10,5,Adamaoua,0.99,24.5,82.8
2013-10-06,2013,10,6,Adamaoua,2.4,29.3,77.4
2013-10-07,2013,10,7,Adamaoua,4.32,25.0,79.7
2013-10-08,2013,10,8,Adamaoua,1.29,26.5,81.0
2013-10-09,2013,10,9,Adamaoua,1.43,27.5,65.6
2013-10-10,2013,10,10,Adamaoua,1.76,27.3,76.2
2013-10-11,2013,10,11,Adamaoua,2.6,27.4,65.8
2013-10-12,2013,10,12,Adamaoua,3.8,27.6,81.8
2013-10-13,2013,10,13,Adamaoua,3.24,25.3,62.2
2013-10-14,2013,10,14,Adamaoua,1.72,24.2,75.2
2013-10-15,2013,10,15,Adamaoua,0.79,30.7,83.2
2013-10-16,2013,10,16,Adamaoua,0.79,23.5,70.9
2013-10-17,2013,10,17,Adamaoua,0.53,20.9,70.6
2013-10-18,2013,10,18,Adamaoua,0.55,28.4,53.1
2013-10-19,2013,10,19,Adamaoua,0.41,22.7,80.5
2013-10-20,2013,10,20,Adamaoua,1.26,27.5,79.4
2013-10-21,2013,10,21,Adamaoua,0.06,24.4,76.3
2013-10-22,2013,10,22,Adamaoua,1.25,29.7,75.5
2013-10-23,2013,10,23,Adamaoua,0.88,27.3,46.7
2013-10-24,2013,10,24,Adamaoua,0.98,24.8,75.4
2013-10-25,2013,10,25,Adamaoua,2.33,30.3,62.6
2013-10-26,2013,10,26,Adamaoua,0.51,29.0,76.4
2013-10-27,2013,10,27,Adamaoua,1.01,30.7,78.6
2013-10-28,2013,10,28,Adamaoua,1.45,28.4,74.6
2013-10-29,2013,10,29,Adamaoua,0.31,27.1,80.9
2013-10-30,2013,10,30,Adamaoua,0.01,27.6,76.1
2013-10-31,2013,10,31,Adamaoua,3.89,29.8,70.6
2013-11-01,2013,11,1,Adamaoua,7.8,26.6,69.5
2013-11-02,2013,11,2,Adamaoua,0.36,26.7,80.5
2013-11-03,2013,11,3,Adamaoua,3.16,25.1,69.2
2013-11-04,2013,11,4,Adamaoua,1.58,25.9,41.7
2013-11-05,2013,11,5,Adamaoua,4.89,31.2,67.9
2013-11-06,2013,11,6,Adamaoua,0.1,34.7,63.8
2013-11-07,2013,11,7,Adamaoua,0.2,30.2,61.2
2013-11-08,2013,11,8,Adamaoua,0.33,25.8,62.8
2013-11-09,2013,11,9,Adamaoua,3.22,29.3,77.2
2013-11-10,2013,11,10,Adamaoua,0.64,32.0,77.1
2013-11-11,2013,11,11,Adamaoua,0.78,21.7,72.3
2013-11-12,2013,11,12,Adamaoua,0.74,29.8,79.8
2013-11-13,2013,11,13,Adamaoua,0.05,27.1,79.0
2013-11-14,2013,11,14,Adamaoua,1.14,29.4,69.1
2013-11-15,2013,11,15,Adamaoua,0.38,22.3,79.6
2013-11-16,2013,11,16,Adamaoua,4.06,28.5,60.5
2013-11-17,2013,11,17,Adamaoua,0.9,24.1,74.5
2013-11-18,2013,11,18,Adamaoua,0.82,24.8,68.6
2013-11-19,2013,11,19,Adamaoua,0.03,32.0,84.3
2013-11-20,2013,11,20,Adamaoua,1.22,26.4,65.0
2013-11-21,2013,11,21,Adamaoua,0.73,25.0,86.8
2013-11-22,2013,11,22,Adamaoua,1.4,30.0,60.5
2013-11-23,2013,11,23,Adamaoua,0.08,28.4,62.6
2013-11-24,2013,11,24,Adamaoua,2.54,24.9,78.6
2013-11-25,2013,11,25,Adamaoua,5.24,26.9,68.5
2013-11-26,2013,11,26,Adamaoua,0.18,25.3,68.5
2013-11-27,2013,11,27,Adamaoua,1.7,27.5,63.9
2013-11-28,2013,11,28,Adamaoua,0.44,25.5,59.5
2013-11-29,2013,11,29,Adamaoua,1.68,32.3,77.7
2013-11-30,2013,11,30,Adamaoua,4.13,25.8,56.7
2013-12-01,2013,12,1,Adamaoua,0.68,23.1,76.5
2013-12-02,2013,12,2,Adamaoua,1.79,28.6,82.9
2013-12-03,2013,12,3,Adamaoua,3.99,30.9,72.9
2013-12-04,2013,12,4,Adamaoua,5.84,32.4,70.4
2013-12-05,2013,12,5,Adamaoua,1.39,27.1,75.7
2013-12-06,2013,12,6,Adamaoua,0.73,30.9,67.6
2013-12-07,2013,12,7,Adamaoua,4.29,29.1,52.0
2013-12-08,2013,12,8,Adamaoua,1.41,24.5,76.2
2013-12-09,2013,12,9,Adamaoua,0.19,27.8,66.9
2013-12-10,2013,12,10,Adamaoua,6.42,31.3,78.2
2013-12-11,2013,12,11,Adamaoua,6.36,25.5,44.5
2013-12-12,2013,12,12,Adamaoua,0.98,29.7,63.4
2013-12-13,2013,12,13,Adamaoua,5.2,30.3,53.6
2013-12-14,2013,12,14,Adamaoua,0.87,28.4,58.2
2013-12-15,2013,12,15,Adamaoua,1.62,24.0,80.9
2013-12-16,2013,12,16,Adamaoua,6.87,33.7,79.3
2013-12-17,2013,12,17,Adamaoua,0.97,21.3,56.9
2013-12-18,2013,12,18,Adamaoua,6.03,26.9,68.5
2013-12-19,2013,12,19,Adamaoua,1.59,26.9,68.2
2013-12-20,2013,12,20,Adamaoua,3.24,27.3,65.5
2013-12-21,2013,12,21,Adamaoua,3.24,32.0,70.5
2013-12-22,2013,12,22,Adamaoua,1.17,28.5,83.4
2013-12-23,2013,12,23,Adamaoua,0.2,35.7,56.3
2013-12-24,2013,12,24,Adamaoua,2.08,32.3,76.0
2013-12-25,2013,12,25,Adamaoua,4.84,23.5,71.3
2013-12-26,2013,12,26,Adamaoua,3.73,29.4,66.6
2013-12-27,2013,12,27,Adamaoua,1.45,29.4,59.6
2013-12-28,2013,12,28,Adamaoua,1.34,24.8,65.6
2013-12-29,2013,12,29,Adamaoua,0.11,30.4,64.3
2013-12-30,2013,12,30,Adamaoua,0.68,28.8,89.1
2013-12-31,2013,12,31,Adamaoua,1.61,29.6,83.0
2014-01-01,2014,1,1,Adamaoua,0.48,29.7,55.1
2014-01-02,2014,1,2,Adamaoua,5.11,24.9,70.8
2014-01-03,2014,1,3,Adamaoua,14.13,29.0,68.8
2014-01-04,2014,1,4,Adamaoua,0.49,32.1,84.6
2014-01-05,2014,1,5,Adamaoua,4.51,25.0,72.7
2014-01-06,2014,1,6,Adamaoua,0.15,27.6,87.0
2014-01-07,2014,1,7,Adamaoua,0.69,27.1,65.5
2014-01-08,2014,1,8,Adamaoua,0.91,30.6,82.5
2014-01-09,2014,1,9,Adamaoua,11.98,35.6,94.8
2014-01-10,2014,1,10,Adamaoua,0.58,34.3,84.1
2014-01-11,2014,1,11,Adamaoua,0.63,28.3,62.7
2014-01-12,2014,1,12,Adamaoua,0.52,39.2,74.2
2014-01-13,2014,1,13,Adamaoua,2.57,33.9,79.6
2014-01-14,2014,1,14,Adamaoua,0.72,29.6,87.4
2014-01-15,2014,1,15,Adamaoua,1.58,29.1,92.1
2014-01-16,2014,1,16,Adamaoua,2.04,30.9,43.5
2014-01-17,2014,1,17,Adamaoua,1.35,27.0,70.8
2014-01-18,2014,1,18,Adamaoua,1.33,30.4,71.8
2014-01-19,2014,1,19,Adamaoua,5.18,25.7,88.8
2014-01-20,2014,1,20,Adamaoua,0.36,26.5,60.8
2014-01-21,2014,1,21,Adamaoua,1.53,33.7,84.4
2014-01-22,2014,1,22,Adamaoua,1.67,28.6,69.4
2014-01-23,2014,1,23,Adamaoua,12.32,24.3,78.1
2014-01-24,2014,1,24,Adamaoua,0.59,32.1,76.7
2014-01-25,2014,1,25,Adamaoua,1.43,28.6,63.8
2014-01-26,2014,1,26,Adamaoua,2.08,29.9,77.6
2014-01-27,2014,1,27,Adamaoua,3.4,31.0,61.2
2014-01-28,2014,1,28,Adamaoua,1.91,27.4,75.9
2014-01-29,2014,1,29,Adamaoua,1.98,27.0,60.8
2014-01-30,2014,1,30,Adamaoua,4.89,32.4,79.2
2014-01-31,2014,1,31,Adamaoua,0.19,28.8,87.7
2014-02-01,2014,2,1,Adamaoua,1.93,33.0,67.3
2014-02-02,2014,2,2,Adamaoua,0.61,28.2,53.7
2014-02-03,2014,2,3,Adamaoua,0.59,30.8,63.2
2014-02-04,2014,2,4,Adamaoua,2.72,25.0,74.0
2014-02-05,2014,2,5,Adamaoua,0.84,28.4,81.5
2014-02-06,2014,2,6,Adamaoua,5.83,27.1,83.1
2014-02-07,2014,2,7,Adamaoua,3.97,31.2,70.5
2014-02-08,2014,2,8,Adamaoua,5.41,27.8,71.8
2014-02-09,2014,2,9,Adamaoua,1.64,26.6,87.5
2014-02-10,2014,2,10,Adamaoua,18.33,27.6,75.9
2014-02-11,2014,2,11,Adamaoua,2.12,33.9,52.9
2014-02-12,2014,2,12,Adamaoua,1.86,32.1,60.7
2014-02-13,2014,2,13,Adamaoua,0.35,24.0,73.3
2014-02-14,2014,2,14,Adamaoua,10.67,26.6,57.2
2014-02-15,2014,2,15,Adamaoua,3.86,28.6,62.0
2014-02-16,2014,2,16,Adamaoua,3.74,26.9,92.5
2014-02-17,2014,2,17,Adamaoua,0.53,30.7,71.5
2014-02-18,2014,2,18,Adamaoua,6.09,27.2,63.4
2014-02-19,2014,2,19,Adamaoua,0.15,30.4,58.3
2014-02-20,2014,2,20,Adamaoua,19.72,29.9,81.5
2014-02-21,2014,2,21,Adamaoua,1.73,29.0,58.9
2014-02-22,2014,2,22,Adamaoua,2.84,33.5,91.0
2014-02-23,2014,2,23,Adamaoua,5.46,20.2,81.8
2014-02-24,2014,2,24,Adamaoua,1.15,33.0,55.6
2014-02-25,2014,2,25,Adamaoua,2.57,34.4,71.7
2014-02-26,2014,2,26,Adamaoua,0.83,32.6,86.0
2014-02-27,2014,2,27,Adamaoua,1.3,30.7,55.5
2014-02-28,2014,2,28,Adamaoua,9.12,35.2,66.9
2014-03-01,2014,3,1,Adamaoua,5.34,28.9,61.5
2014-03-02,2014,3,2,Adamaoua,10.31,27.2,71.4
2014-03-03,2014,3,3,Adamaoua,0.54,32.7,85.8
2014-03-04,2014,3,4,Adamaoua,0.6,39.3,82.7
2014-03-05,2014,3,5,Adamaoua,6.72,26.2,76.2
2014-03-06,2014,3,6,Adamaoua,2.83,28.7,83.7
2014-03-07,2014,3,7,Adamaoua,4.82,27.8,78.5
2014-03-08,2014,3,8,Adamaoua,0.05,33.4,66.8
2014-03-09,2014,3,9,Adamaoua,2.61,31.9,61.0
2014-03-10,2014,3,10,Adamaoua,2.69,27.9,67.5
2014-03-11,2014,3,11,Adamaoua,0.35,31.7,59.8
2014-03-12,2014,3,12,Adamaoua,4.28,25.6,81.7
2014-03-13,2014,3,13,Adamaoua,1.91,32.9,82.7
2014-03-14,2014,3,14,Adamaoua,4.88,27.5,57.2
2014-03-15,2014,3,15,Adamaoua,10.63,31.7,65.0
2014-03-16,2014,3,16,Adamaoua,3.2,29.0,58.4
2014-03-17,2014,3,17,Adamaoua,2.35,26.5,63.3
2014-03-18,2014,3,18,Adamaoua,0.96,35.1,77.8
2014-03-19,2014,3,19,Adamaoua,2.08,30.2,71.3
2014-03-20,2014,3,20,Adamaoua,7.31,29.0,69.8
2014-03-21,2014,3,21,Adamaoua,2.95,30.5,83.3
2014-03-22,2014,3,22,Adamaoua,2.76,29.8,72.2
2014-03-23,2014,3,23,Adamaoua,5.32,20.4,74.5
2014-03-24,2014,3,24,Adamaoua,0.52,32.1,75.5
2014-03-25,2014,3,25,Adamaoua,1.85,31.4,84.7
2014-03-26,2014,3,26,Adamaoua,0.98,30.7,74.7
2014-03-27,2014,3,27,Adamaoua,6.93,31.3,67.7
2014-03-28,2014,3,28,Adamaoua,1.49,29.6,85.9
2014-03-29,2014,3,29,Adamaoua,1.82,25.2,65.0
2014-03-30,2014,3,30,Adamaoua,3.08,30.5,65.2
2014-03-31,2014,3,31,Adamaoua,2.37,31.1,76.4
2014-04-01,2014,4,1,Adamaoua,1.78,31.7,58.8
2014-04-02,2014,4,2,Adamaoua,0.71,29.9,66.6
2014-04-03,2014,4,3,Adamaoua,1.57,30.7,78.6
2014-04-04,2014,4,4,Adamaoua,3.27,27.8,81.1
2014-04-05,2014,4,5,Adamaoua,9.97,31.0,66.7
2014-04-06,2014,4,6,Adamaoua,7.59,30.1,66.1
2014-04-07,2014,4,7,Adamaoua,4.35,34.2,73.4
2014-04-08,2014,4,8,Adamaoua,0.5,28.8,80.8
2014-04-09,2014,4,9,Adamaoua,3.21,24.2,68.1
2014-04-10,2014,4,10,Adamaoua,9.95,30.9,73.2
2014-04-11,2014,4,11,Adamaoua,1.97,33.9,68.8
2014-04-12,2014,4,12,Adamaoua,1.54,37.9,51.8
2014-04-13,2014,4,13,Adamaoua,2.93,33.7,81.1
2014-04-14,2014,4,14,Adamaoua,1.84,31.1,67.7
2014-04-15,2014,4,15,Adamaoua,5.51,29.7,68.4
2014-04-16,2014,4,16,Adamaoua,1.01,29.9,92.4
2014-04-17,2014,4,17,Adamaoua,0.07,26.9,79.5
2014-04-18,2014,4,18,Adamaoua,0.95,28.2,96.6
2014-04-19,2014,4,19,Adamaoua,3.54,32.3,51.0
2014-04-20,2014,4,20,Adamaoua,0.9,30.0,63.0
2014-04-21,2014,4,21,Adamaoua,0.79,28.8,86.1
2014-04-22,2014,4,22,Adamaoua,0.91,27.0,72.6
2014-04-23,2014,4,23,Adamaoua,4.5,33.7,68.0
2014-04-24,2014,4,24,Adamaoua,0.47,26.2,65.7
2014-04-25,2014,4,25,Adamaoua,0.2,26.3,62.1
2014-04-26,2014,4,26,Adamaoua,0.72,30.6,62.9
2014-04-27,2014,4,27,Adamaoua,2.84,34.6,74.7
2014-04-28,2014,4,28,Adamaoua,0.91,27.2,66.4
2014-04-29,2014,4,29,Adamaoua,2.78,35.8,77.7
2014-04-30,2014,4,30,Adamaoua,15.29,33.0,70.5
2014-05-01,2014,5,1,Adamaoua,1.9,30.0,63.6
2014-05-02,2014,5,2,Adamaoua,0.74,28.4,58.9
2014-05-03,2014,5,3,Adamaoua,1.88,30.7,76.8
2014-05-04,2014,5,4,Adamaoua,1.09,32.8,51.1
2014-05-05,2014,5,5,Adamaoua,2.2,28.7,81.3
2014-05-06,2014,5,6,Adamaoua,6.14,30.1,67.0
2014-05-07,2014,5,7,Adamaoua,0.99,30.0,84.1
2014-05-08,2014,5,8,Adamaoua,5.71,31.3,59.9
2014-05-09,2014,5,9,Adamaoua,5.18,30.0,84.6
2014-05-10,2014,5,10,Adamaoua,3.08,27.2,63.7
2014-05-11,2014,5,11,Adamaoua,0.85,27.9,73.7
2014-05-12,2014,5,12,Adamaoua,0.97,29.4,72.2
2014-05-13,2014,5,13,Adamaoua,3.62,34.5,65.9
2014-05-14,2014,5,14,Adamaoua,2.29,29.4,62.7
2014-05-15,2014,5,15,Adamaoua,1.65,28.0,62.1
2014-05-16,2014,5,16,Adamaoua,6.17,31.6,84.0
2014-05-17,2014,5,17,Adamaoua,0.41,28.2,65.6
2014-05-18,2014,5,18,Adamaoua,1.03,31.8,72.7
2014-05-19,2014,5,19,Adamaoua,6.07,31.2,87.9
2014-05-20,2014,5,20,Adamaoua,0.77,29.5,74.6
2014-05-21,2014,5,21,Adamaoua,2.09,31.2,67.2
2014-05-22,2014,5,22,Adamaoua,0.51,28.7,64.0
2014-05-23,2014,5,23,Adamaoua,0.22,29.4,67.1
2014-05-24,2014,5,24,Adamaoua,0.82,31.9,89.2
2014-05-25,2014,5,25,Adamaoua,0.42,27.1,68.3
2014-05-26,2014,5,26,Adamaoua,1.5,27.1,74.7
2014-05-27,2014,5,27,Adamaoua,2.69,33.3,72.9
2014-05-28,2014,5,28,Adamaoua,1.66,38.0,63.7
2014-05-29,2014,5,29,Adamaoua,3.04,32.3,76.5
2014-05-30,2014,5,30,Adamaoua,2.63,30.1,76.5
2014-05-31,2014,5,31,Adamaoua,7.24,31.5,78.8
2014-06-01,2014,6,1,Adamaoua,4.32,24.9,75.1
2014-06-02,2014,6,2,Adamaoua,0.19,30.9,64.3
2014-06-03,2014,6,3,Adamaoua,0.05,30.9,60.7
2014-06-04,2014,6,4,Adamaoua,0.34,25.2,67.7
2014-06-05,2014,6,5,Adamaoua,0.01,26.8,93.9
2014-06-06,2014,6,6,Adamaoua,1.18,28.5,62.4
2014-06-07,2014,6,7,Adamaoua,3.32,27.6,63.1
2014-06-08,2014,6,8,Adamaoua,0.82,27.1,75.1
2014-06-09,2014,6,9,Adamaoua,6.33,34.5,67.2
2014-06-10,2014,6,10,Adamaoua,1.97,25.8,88.0
2014-06-11,2014,6,11,Adamaoua,5.15,26.6,67.4
2014-06-12,2014,6,12,Adamaoua,8.36,31.9,82.5
2014-06-13,2014,6,13,Adamaoua,3.73,22.4,57.1
2014-06-14,2014,6,14,Adamaoua,6.53,25.9,68.1
2014-06-15,2014,6,15,Adamaoua,0.81,25.0,79.1
2014-06-16,2014,6,16,Adamaoua,3.0,34.8,72.4
2014-06-17,2014,6,17,Adamaoua,0.61,29.6,78.5
2014-06-18,2014,6,18,Adamaoua,0.76,29.0,73.3
2014-06-19,2014,6,19,Adamaoua,0.32,25.0,80.3
2014-06-20,2014,6,20,Adamaoua,1.38,33.8,56.4
2014-06-21,2014,6,21,Adamaoua,0.93,28.6,64.7
2014-06-22,2014,6,22,Adamaoua,7.09,29.4,90.1
2014-06-23,2014,6,23,Adamaoua,0.39,32.2,85.6
2014-06-24,2014,6,24,Adamaoua,2.11,29.0,75.8
2014-06-25,2014,6,25,Adamaoua,3.35,24.6,60.9
2014-06-26,2014,6,26,Adamaoua,0.51,30.1,80.0
2014-06-27,2014,6,27,Adamaoua,0.92,28.2,69.4
2014-06-28,2014,6,28,Adamaoua,1.06,26.9,66.8
2014-06-29,2014,6,29,Adamaoua,5.53,27.0,60.9
2014-06-30,2014,6,30,Adamaoua,2.19,26.2,44.9
2014-07-01,2014,7,1,Adamaoua,2.67,23.0,52.7
2014-07-02,2014,7,2,Adamaoua,0.76,20.8,66.8
2014-07-03,2014,7,3,Adamaoua,1.02,26.7,72.0
2014-07-04,2014,7,4,Adamaoua,1.73,32.2,69.0
2014-07-05,2014,7,5,Adamaoua,1.05,27.9,90.1
2014-07-06,2014,7,6,Adamaoua,2.92,26.8,73.5
2014-07-07,2014,7,7,Adamaoua,0.72,26.1,86.0
2014-07-08,2014,7,8,Adamaoua,0.15,30.4,64.7
2014-07-09,2014,7,9,Adamaoua,2.02,24.7,63.1
2014-07-10,2014,7,10,Adamaoua,5.84,28.0,58.3
2014-07-11,2014,7,11,Adamaoua,1.65,31.5,79.4
2014-07-12,2014,7,12,Adamaoua,1.09,27.7,65.0
2014-07-13,2014,7,13,Adamaoua,0.54,25.4,52.9
2014-07-14,2014,7,14,Adamaoua,3.25,21.4,94.5
2014-07-15,2014,7,15,Adamaoua,0.35,25.3,79.9
2014-07-16,2014,7,16,Adamaoua,1.36,22.6,53.4
2014-07-17,2014,7,17,Adamaoua,0.12,29.6,84.8
2014-07-18,2014,7,18,Adamaoua,0.11,25.1,70.4
2014-07-19,2014,7,19,Adamaoua,0.11,25.4,81.7
2014-07-20,2014,7,20,Adamaoua,1.68,25.7,70.0
2014-07-21,2014,7,21,Adamaoua,1.27,25.5,64.8
2014-07-22,2014,7,22,Adamaoua,1.51,24.9,63.3
2014-07-23,2014,7,23,Adamaoua,1.28,25.8,67.2
2014-07-24,2014,7,24,Adamaoua,0.86,26.1,69.7
2014-07-25,2014,7,25,Adamaoua,0.42,27.0,75.9
2014-07-26,2014,7,26,Adamaoua,0.73,24.7,52.7
2014-07-27,2014,7,27,Adamaoua,0.39,27.2,86.7
2014-07-28,2014,7,28,Adamaoua,2.29,27.0,75.3
2014-07-29,2014,7,29,Adamaoua,0.14,26.5,60.8
2014-07-30,2014,7,30,Adamaoua,1.95,30.6,66.1
2014-07-31,2014,7,31,Adamaoua,0.66,29.0,63.9
2014-08-01,2014,8,1,Adamaoua,7.71,21.8,69.3
2014-08-02,2014,8,2,Adamaoua,2.34,21.7,63.0
2014-08-03,2014,8,3,Adamaoua,0.84,25.0,75.5
2014-08-04,2014,8,4,Adamaoua,0.69,30.0,67.9
2014-08-05,2014,8,5,Adamaoua,1.4,28.4,80.2
2014-08-06,2014,8,6,Adamaoua,1.12,26.6,68.7
2014-08-07,2014,8,7,Adamaoua,1.16,29.2,77.2
2014-08-08,2014,8,8,Adamaoua,0.46,30.8,47.0
2014-08-09,2014,8,9,Adamaoua,0.52,28.8,62.7
2014-08-10,2014,8,10,Adamaoua,1.74,27.8,78.8
2014-08-11,2014,8,11,Adamaoua,0.46,27.2,49.8
2014-08-12,2014,8,12,Adamaoua,2.24,29.9,63.0
2014-08-13,2014,8,13,Adamaoua,0.45,29.9,62.3
2014-08-14,2014,8,14,Adamaoua,1.41,27.9,65.2
2014-08-15,2014,8,15,Adamaoua,1.91,25.8,84.3
2014-08-16,2014,8,16,Adamaoua,0.5,27.1,81.1
2014-08-17,2014,8,17,Adamaoua,3.32,21.9,54.9
2014-08-18,2014,8,18,Adamaoua,0.34,19.6,65.6
2014-08-19,2014,8,19,Adamaoua,0.22,28.0,73.0
2014-08-20,2014,8,20,Adamaoua,0.35,34.4,69.2
2014-08-21,2014,8,21,Adamaoua,0.62,26.0,78.1
2014-08-22,2014,8,22,Adamaoua,5.05,25.0,68.0
2014-08-23,2014,8,23,Adamaoua,1.06,25.1,81.6
2014-08-24,2014,8,24,Adamaoua,0.25,23.6,79.3
2014-08-25,2014,8,25,Adamaoua,1.82,27.5,53.6
2014-08-26,2014,8,26,Adamaoua,2.72,27.9,65.0
2014-08-27,2014,8,27,Adamaoua,0.38,22.7,77.5
2014-08-28,2014,8,28,Adamaoua,0.15,29.2,87.1
2014-08-29,2014,8,29,Adamaoua,0.64,26.2,64.5
2014-08-30,2014,8,30,Adamaoua,0.2,29.6,52.0
2014-08-31,2014,8,31,Adamaoua,3.48,22.1,70.5
2014-09-01,2014,9,1,Adamaoua,3.2,26.2,68.1
2014-09-02,2014,9,2,Adamaoua,0.33,23.7,81.6
2014-09-03,2014,9,3,Adamaoua,0.61,27.0,72.2
2014-09-04,2014,9,4,Adamaoua,0.22,23.7,55.2
2014-09-05,2014,9,5,Adamaoua,0.61,20.8,55.5
2014-09-06,2014,9,6,Adamaoua,0.71,28.2,74.8
2014-09-07,2014,9,7,Adamaoua,1.82,27.0,70.9
2014-09-08,2014,9,8,Adamaoua,0.0,22.5,58.9
2014-09-09,2014,9,9,Adamaoua,0.47,24.3,81.4
2014-09-10,2014,9,10,Adamaoua,0.82,29.2,73.5
2014-09-11,2014,9,11,Adamaoua,1.05,30.5,60.8
2014-09-12,2014,9,12,Adamaoua,0.79,19.8,73.6
2014-09-13,2014,9,13,Adamaoua,0.0,21.9,60.0
2014-09-14,2014,9,14,Adamaoua,0.12,26.4,52.0
2014-09-15,2014,9,15,Adamaoua,0.87,24.2,70.8
2014-09-16,2014,9,16,Adamaoua,1.62,26.7,56.8
2014-09-17,2014,9,17,Adamaoua,1.78,26.8,66.4
2014-09-18,2014,9,18,Adamaoua,0.34,26.4,69.3
2014-09-19,2014,9,19,Adamaoua,0.41,21.6,90.5
2014-09-20,2014,9,20,Adamaoua,0.09,23.8,55.8
2014-09-21,2014,9,21,Adamaoua,0.76,27.1,60.1
2014-09-22,2014,9,22,Adamaoua,0.79,29.2,59.0
2014-09-23,2014,9,23,Adamaoua,0.79,26.5,71.7
2014-09-24,2014,9,24,Adamaoua,4.29,25.6,63.2
2014-09-25,2014,9,25,Adamaoua,0.76,26.2,69.5
2014-09-26,2014,9,26,Adamaoua,0.1,22.1,67.1
2014-09-27,2014,9,27,Adamaoua,1.26,28.1,73.9
2014-09-28,2014,9,28,Adamaoua,0.58,26.8,85.0
2014-09-29,2014,9,29,Adamaoua,1.83,25.8,61.5
2014-09-30,2014,9,30,Adamaoua,0.18,24.5,74.0
2014-10-01,2014,10,1,Adamaoua,0.01,26.2,77.8
