id,date,categorie,region,ville,latitude,longitude,valeur,statut,source
1045,2021-10-23,depot_sauvage,Extrême-Nord,Maroua,10.724741,13.964895,1,en_attente,whatsapp
1046,2020-02-22,penurie_eau,Littoral,Nkongsamba,4.289563,9.869504,4,valide,ussd
1047,2023-12-08,route_abimee,Ouest,Dschang,5.386743,9.956653,2,en_attente,app
1048,2023-10-10,penurie_eau,Adamaoua,Ngaoundéré,6.89435,12.516227,1,en_attente,app
1049,2022-05-18,panne_electricite,Nord-Ouest,Kumbo,5.772279,9.70472,2,valide,app
1050,2023-12-15,panne_electricite,Adamaoua,Ngaoundéré,5.998863,13.458933,4,valide,ussd
1051,2021-06-07,penurie_eau,Sud,Kribi,3.214881,11.499916,2,valide,app
1052,2021-06-27,route_abimee,Littoral,Edéa,3.101975,10.127638,2,en_attente,ussd
1053,2020-06-18,route_abimee,Est,Abong-Mbang,3.624473,13.784118,3,en_attente,whatsapp
1054,2021-03-07,route_abimee,Adamaoua,Meiganga,7.750412,12.872772,3,en_attente,app
1055,2023-01-26,panne_electricite,Ouest,Dschang,4.795568,9.712862,2,valide,web
1056,2021-08-18,panne_electricite,Sud,Ebolowa,2.80263,11.475412,4,valide,web
1057,2023-07-07,route_abimee,Centre,Obala,3.95699,12.493545,2,valide,app
1058,2020-11-23,penurie_eau,Ouest,Dschang,4.63527,9.443862,2,valide,whatsapp
1059,2023-07-31,depot_sauvage,Extrême-Nord,Kousséri,9.967687,14.080784,4,valide,whatsapp
1060,2023-01-08,route_abimee,Ouest,Dschang,5.419101,10.081001,1,valide,whatsapp
1061,2020-06-17,prix_marche,Centre,Obala,3.123684,12.378605,1892,valide,whatsapp
1062,2022-04-15,prix_marche,Adamaoua,Meiganga,7.312858,13.087679,1736,valide,app
1063,2023-09-05,depot_sauvage,Sud-Ouest,Buea,5.328674,9.009484,1,valide,app
1064,2021-03-18,prix_marche,Nord-Ouest,Bamenda,6.035812,12.005267,1053,valide,web
1065,2020-04-22,route_abimee,Ouest,Bafoussam,4.788857,10.091185,3,valide,ussd
1066,2020-10-15,panne_electricite,Nord,Garoua,9.009853,12.584176,3,valide,app
1067,2020-12-06,prix_marche,Nord-Ouest,Bamenda,5.625124,8.892366,1586,valide,ussd
1068,2023-02-15,prix_marche,Centre,Yaoundé,4.117981,12.484021,757,valide,app
1069,2021-07-24,route_abimee,Extrême-Nord,Mora,9.606458,14.226035,4,traite,web
1070,2024-01-09,depot_sauvage,Sud-Ouest,Buea,4.648455,9.24603,3,valide,whatsapp
1071,2023-03-15,penurie_eau,Extrême-Nord,Maroua,9.427411,13.21686,1,valide,whatsapp
1072,2022-01-12,panne_electricite,Nord-Ouest,Bamenda,5.51595,11.030769,1,valide,whatsapp
1073,2020-08-08,prix_marche,Adamaoua,Meiganga,7.693026,12.946026,627,valide,web
1074,2020-07-01,depot_sauvage,Littoral,Nkongsamba,3.859576,9.786399,4,valide,whatsapp
1075,2020-01-21,route_abimee,Nord-Ouest,Kumbo,5.507299,10.79216,4,traite,ussd
1076,2024-02-01,panne_electricite,Littoral,Nkongsamba,3.160027,10.160352,2,valide,app
1077,2022-11-27,panne_electricite,Nord,Guider,8.635743,13.770009,2,en_attente,whatsapp
1078,2020-07-30,penurie_eau,Ouest,Bafoussam,4.357783,10.003166,3,en_attente,app
1079,2023-09-01,panne_electricite,Ouest,Foumban,5.396929,9.231364,1,en_attente,whatsapp
1080,2023-07-20,prix_marche,Sud,Kribi,2.143274,10.416583,1699,valide,whatsapp
1081,2020-01-27,depot_sauvage,Est,Abong-Mbang,3.751225,14.218802,2,valide,web
1082,2022-11-20,panne_electricite,Sud-Ouest,Limbe,4.804095,9.591983,4,valide,whatsapp
1083,2023-10-30,panne_electricite,Sud,Kribi,2.052026,11.775901,3,en_attente,web
1084,2022-11-28,prix_marche,Adamaoua,Meiganga,6.468825,12.636642,352,en_attente,whatsapp
1085,2023-07-25,depot_sauvage,Sud-Ouest,Kumba,4.702256,9.0746,1,valide,web
1086,2021-10-23,prix_marche,Extrême-Nord,Maroua,9.613044,13.285666,655,valide,whatsapp
1087,2022-11-18,route_abimee,Nord-Ouest,Kumbo,6.457921,10.396862,4,en_attente,ussd
1088,2023-12-19,depot_sauvage,Sud-Ouest,Kumba,4.645472,8.595777,4,valide,app
1089,2024-02-02,route_abimee,Adamaoua,Ngaoundéré,7.864326,13.008488,4,valide,web
1090,2022-05-03,depot_sauvage,Littoral,Edéa,4.704868,10.228987,1,valide,whatsapp
1091,2021-02-10,depot_sauvage,Nord,Garoua,8.548894,13.088103,4,valide,app
1092,2022-02-27,route_abimee,Littoral,Edéa,3.990085,9.84406,3,valide,whatsapp
1093,2022-09-03,route_abimee,Nord-Ouest,Kumbo,6.601214,9.391489,2,traite,ussd
1094,2021-10-11,depot_sauvage,Est,Bertoua,3.541035,13.759443,3,valide,whatsapp
1095,2020-07-29,prix_marche,Est,Bertoua,4.434015,13.920923,806,valide,app
1096,2020-01-05,route_abimee,Sud,Ebolowa,2.252175,10.875329,2,valide,whatsapp
1097,2022-06-15,depot_sauvage,Sud,Kribi,2.115741,10.931857,2,en_attente,whatsapp
1098,2023-10-26,penurie_eau,Nord-Ouest,Kumbo,6.07373,9.862638,4,en_attente,whatsapp
1099,2022-07-26,panne_electricite,Ouest,Dschang,4.853505,10.43791,1,en_attente,whatsapp
1100,2020-09-22,depot_sauvage,Sud-Ouest,Kumba,5.311646,8.270219,1,valide,web
1101,2023-05-18,prix_marche,Ouest,Dschang,5.428651,9.747168,1684,en_attente,app
1102,2023-04-03,depot_sauvage,Ouest,Bafoussam,4.375788,10.412975,4,valide,web
1103,2020-09-27,prix_marche,Littoral,Nkongsamba,3.933846,10.182678,1206,valide,ussd
1104,2020-12-10,route_abimee,Sud-Ouest,Limbe,4.21124,8.986184,1,valide,whatsapp
1105,2020-11-05,panne_electricite,Sud-Ouest,Limbe,4.660922,9.146284,1,valide,whatsapp
1106,2023-05-29,panne_electricite,Ouest,Dschang,4.803216,9.190137,3,valide,web
1107,2021-03-06,depot_sauvage,Littoral,Douala,3.172655,10.205901,4,valide,ussd
1108,2020-06-12,route_abimee,Est,Abong-Mbang,3.013859,14.699607,2,valide,whatsapp
1109,2021-07-18,panne_electricite,Centre,Mfou,3.943629,12.105299,4,valide,app
1110,2021-08-12,route_abimee,Extrême-Nord,Maroua,9.966019,13.660596,2,traite,whatsapp
1111,2021-07-31,penurie_eau,Sud,Ebolowa,2.701282,11.287832,1,valide,web
1112,2022-04-29,depot_sauvage,Extrême-Nord,Kousséri,9.641345,13.864763,2,en_attente,whatsapp
1113,2021-01-13,depot_sauvage,Littoral,Nkongsamba,3.818928,9.712836,1,traite,app
1114,2021-05-07,route_abimee,Ouest,Bafoussam,5.138851,9.811162,4,valide,whatsapp
1115,2023-12-05,panne_electricite,Nord-Ouest,Bamenda,4.891185,9.880379,1,traite,web
1116,2023-03-30,panne_electricite,Sud-Ouest,Buea,5.658442,9.358303,3,traite,app
1117,2023-09-20,depot_sauvage,Est,Abong-Mbang,3.803117,14.422861,1,traite,whatsapp
1118,2020-04-11,depot_sauvage,Extrême-Nord,Mora,8.880024,13.689592,2,valide,whatsapp
1119,2021-01-16,panne_electricite,Littoral,Edéa,4.158507,10.062736,2,valide,app
1120,2020-07-12,prix_marche,Sud-Ouest,Kumba,4.617667,9.101878,412,valide,app
1121,2020-05-02,route_abimee,Littoral,Edéa,4.581341,10.709314,4,traite,whatsapp
1122,2023-02-21,prix_marche,Nord,Guider,9.192093,11.85026,432,valide,web
1123,2020-04-14,depot_sauvage,Nord,Garoua,8.651597,13.641996,1,en_attente,whatsapp
1124,2020-11-10,route_abimee,Centre,Yaoundé,3.725612,12.040612,1,valide,ussd
1125,2021-04-05,prix_marche,Adamaoua,Meiganga,6.348305,12.986173,1231,valide,whatsapp
1126,2023-07-24,panne_electricite,Littoral,Douala,4.850175,9.966238,2,en_attente,whatsapp
1127,2021-08-24,route_abimee,Sud-Ouest,Limbe,5.389568,8.976176,3,traite,app
1128,2020-11-01,panne_electricite,Extrême-Nord,Mora,9.343596,14.850415,1,en_attente,whatsapp
1129,2023-08-04,panne_electricite,Nord-Ouest,Bamenda,6.046094,10.027288,1,en_attente,whatsapp
1130,2021-04-15,panne_electricite,Sud,Ebolowa,2.775641,10.480865,3,en_attente,app
1131,2021-06-24,penurie_eau,Est,Abong-Mbang,3.87093,14.542412,1,valide,ussd
1132,2020-10-24,panne_electricite,Centre,Obala,4.048532,11.646659,2,traite,app
1133,2021-11-20,prix_marche,Ouest,Bafoussam,4.699098,10.656443,184,en_attente,app
1134,2024-01-07,penurie_eau,Nord-Ouest,Bamenda,5.810698,10.106923,4,valide,app
1135,2020-03-06,route_abimee,Centre,Obala,3.918615,11.475134,3,valide,ussd
1136,2023-11-23,penurie_eau,Extrême-Nord,Mora,10.32654,13.565979,4,valide,whatsapp
1137,2022-12-12,prix_marche,Est,Bertoua,3.701156,13.53591,961,valide,app
1138,2021-04-03,route_abimee,Centre,Yaoundé,4.274875,12.307732,4,valide,app
1139,2021-11-09,route_abimee,Ouest,Foumban,4.76216,10.123886,1,en_attente,whatsapp
1140,2021-09-03,penurie_eau,Adamaoua,Ngaoundéré,7.304474,12.96706,2,valide,web
1141,2023-10-23,depot_sauvage,Centre,Mfou,3.473057,12.459645,2,valide,app
1142,2023-12-31,penurie_eau,Sud-Ouest,Buea,4.718878,9.76719,4,valide,whatsapp
1143,2021-01-23,panne_electricite,Nord,Guider,8.584577,11.840039,1,valide,app
1144,2022-06-30,prix_marche,Adamaoua,Ngaoundéré,6.622068,13.323176,538,traite,ussd
1145,2020-09-15,panne_electricite,Extrême-Nord,Maroua,9.909679,13.809862,3,traite,app
1146,2024-02-07,prix_marche,Sud,Kribi,2.266123,11.270109,1187,valide,web
1147,2021-05-25,prix_marche,Sud,Ebolowa,3.11908,11.807433,430,en_attente,whatsapp
1148,2023-11-29,prix_marche,Sud-Ouest,Kumba,4.418197,9.074397,382,valide,app
1149,2023-08-30,depot_sauvage,Sud-Ouest,Kumba,4.097557,9.670999,2,valide,whatsapp
1150,2023-01-28,panne_electricite,Sud-Ouest,Buea,4.942111,9.208692,3,en_attente,whatsapp
1151,2022-07-14,depot_sauvage,Sud-Ouest,Limbe,4.921499,8.751562,1,valide,app
1152,2023-02-20,panne_electricite,Est,Bertoua,4.08887,13.828553,4,valide,whatsapp
1153,2020-05-13,prix_marche,Ouest,Dschang,5.702494,10.823599,696,valide,whatsapp
1154,2021-08-11,panne_electricite,Littoral,Nkongsamba,3.927606,10.040758,2,valide,web
1155,2024-01-04,route_abimee,Littoral,Edéa,3.653562,9.989831,1,en_attente,whatsapp
1156,2022-12-16,penurie_eau,Sud-Ouest,Buea,4.989312,8.134175,4,valide,web
1157,2023-10-28,penurie_eau,Nord-Ouest,Bamenda,5.971457,9.476567,4,valide,whatsapp
1158,2020-10-19,depot_sauvage,Nord-Ouest,Bamenda,5.379256,9.837748,3,valide,whatsapp
1159,2020-11-28,route_abimee,Nord,Guider,9.142066,13.867854,3,traite,whatsapp
1160,2023-07-29,prix_marche,Nord-Ouest,Kumbo,6.329618,10.384936,449,valide,web
1161,2020-01-16,prix_marche,Centre,Obala,4.259222,12.34094,395,valide,whatsapp
1162,2022-12-31,prix_marche,Est,Bertoua,3.563403,13.968112,807,valide,whatsapp
1163,2020-07-18,route_abimee,Littoral,Nkongsamba,3.695342,10.468179,3,valide,whatsapp
1164,2023-09-22,prix_marche,Sud,Ebolowa,2.103069,11.220322,634,valide,whatsapp
1165,2022-12-04,panne_electricite,Nord-Ouest,Bamenda,6.423829,9.857946,4,en_attente,ussd
1166,2020-10-23,route_abimee,Extrême-Nord,Mora,10.20841,14.001583,4,valide,whatsapp
1167,2020-05-02,route_abimee,Adamaoua,Ngaoundéré,6.778731,13.5259,1,valide,whatsapp
1168,2024-02-05,depot_sauvage,Extrême-Nord,Kousséri,10.686347,14.185926,3,en_attente,app
1169,2023-04-16,route_abimee,Nord,Garoua,9.363186,13.091288,2,valide,app
1170,2021-03-30,prix_marche,Nord-Ouest,Bamenda,5.884754,9.776585,189,valide,whatsapp
1171,2023-07-03,depot_sauvage,Extrême-Nord,Kousséri,10.178616,13.988485,3,valide,web
1172,2020-06-20,depot_sauvage,Nord,Garoua,9.418483,12.676633,1,valide,web
1173,2021-07-29,penurie_eau,Ouest,Foumban,4.991598,10.552283,1,valide,whatsapp
1174,2023-11-14,depot_sauvage,Centre,Yaoundé,4.570538,12.497131,1,valide,whatsapp
1175,2022-02-06,route_abimee,Adamaoua,Ngaoundéré,7.031132,13.015003,4,valide,web
1176,2023-08-29,prix_marche,Sud,Kribi,2.412012,10.843124,1885,en_attente,whatsapp
1177,2022-06-22,panne_electricite,Extrême-Nord,Mora,10.210573,13.980339,4,valide,web
1178,2022-05-10,depot_sauvage,Nord,Garoua,10.200994,12.852703,4,valide,whatsapp
1179,2022-10-03,penurie_eau,Centre,Obala,4.465993,10.951394,2,en_attente,app
1180,2020-03-24,depot_sauvage,Ouest,Bafoussam,5.151835,10.845654,1,valide,app
1181,2021-12-16,prix_marche,Nord,Guider,9.771677,12.415244,934,valide,web
1182,2021-12-05,penurie_eau,Centre,Obala,4.072143,12.831041,1,valide,whatsapp
1183,2021-03-01,prix_marche,Nord-Ouest,Bamenda,5.270449,9.98186,561,valide,whatsapp
1184,2021-04-14,prix_marche,Sud,Ebolowa,2.015984,10.18631,1809,valide,app
1185,2021-05-22,route_abimee,Sud,Ebolowa,2.34732,10.64546,4,en_attente,whatsapp
1186,2023-06-11,prix_marche,Extrême-Nord,Kousséri,9.28196,14.760116,138,valide,web
1187,2020-02-08,prix_marche,Ouest,Foumban,5.753342,10.259999,1985,valide,ussd
1188,2023-10-20,penurie_eau,Nord,Guider,8.639507,12.743036,3,en_attente,web
1189,2021-10-07,prix_marche,Nord-Ouest,Bamenda,5.019958,10.061555,1747,valide,app
1190,2022-03-14,prix_marche,Ouest,Bafoussam,3.880642,9.716988,1113,valide,whatsapp
1191,2021-05-06,prix_marche,Est,Abong-Mbang,4.672991,13.629321,1793,valide,web
1192,2021-06-14,route_abimee,Littoral,Edéa,4.664842,10.226326,1,valide,whatsapp
1193,2021-03-04,depot_sauvage,Adamaoua,Ngaoundéré,6.671811,13.244002,2,valide,whatsapp
1194,2022-02-12,route_abimee,Adamaoua,Meiganga,6.469992,12.024875,2,traite,whatsapp
1195,2020-03-05,prix_marche,Ouest,Dschang,5.149305,9.843849,1517,valide,web
1196,2022-09-22,penurie_eau,Nord,Guider,8.995075,12.694937,3,en_attente,whatsapp
1197,2023-07-01,penurie_eau,Centre,Obala,3.502857,11.958609,1,valide,whatsapp
1198,2020-10-16,depot_sauvage,Ouest,Bafoussam,4.625109,9.855048,3,valide,web
1199,2023-10-28,penurie_eau,Nord,Garoua,9.368658,12.928973,4,valide,ussd
1200,2023-11-20,route_abimee,Est,Abong-Mbang,4.200172,14.958669,4,valide,whatsapp
1201,2022-03-18,prix_marche,Nord,Guider,8.933634,13.738141,1596,valide,app
1202,2023-09-18,route_abimee,Extrême-Nord,Mora,9.407194,14.188253,3,valide,app
1203,2022-04-10,route_abimee,Nord,Garoua,8.794052,13.244091,3,en_attente,app
1204,2020-08-22,prix_marche,Extrême-Nord,Kousséri,9.674784,13.367709,1457,valide,whatsapp
1205,2020-02-18,depot_sauvage,Nord,Garoua,8.226692,12.950852,3,valide,app
1206,2021-12-03,panne_electricite,Littoral,Nkongsamba,3.04334,9.707863,4,valide,whatsapp
1207,2022-09-14,prix_marche,Extrême-Nord,Kousséri,9.928625,14.50758,1089,valide,app
1208,2022-03-30,prix_marche,Sud,Kribi,2.72247,10.374489,1221,en_attente,app
1209,2020-10-13,prix_marche,Est,Abong-Mbang,3.598488,13.737312,100,en_attente,app
1210,2020-02-22,penurie_eau,Extrême-Nord,Kousséri,10.287462,12.741274,1,valide,whatsapp
1211,2020-09-13,penurie_eau,Nord,Garoua,8.881318,12.747972,3,en_attente,whatsapp
1212,2023-05-14,prix_marche,Extrême-Nord,Maroua,10.045259,13.318784,1033,traite,whatsapp
1213,2020-03-05,route_abimee,Ouest,Bafoussam,5.280786,9.460487,1,valide,web
1214,2022-06-29,panne_electricite,Extrême-Nord,Mora,9.961893,13.542663,3,valide,web
1215,2021-12-23,depot_sauvage,Nord-Ouest,Bamenda,6.428975,9.216048,4,valide,whatsapp
1216,2021-08-29,panne_electricite,Centre,Yaoundé,5.756136,12.334869,3,valide,web
1217,2021-07-31,panne_electricite,Littoral,Edéa,3.421951,10.274387,4,valide,whatsapp
1218,2021-06-21,penurie_eau,Littoral,Nkongsamba,4.703466,9.024834,3,en_attente,whatsapp
1219,2022-05-31,route_abimee,Nord,Garoua,8.561313,13.276343,3,en_attente,app
1220,2021-04-24,depot_sauvage,Littoral,Edéa,4.230831,9.172202,2,valide,whatsapp
1221,2021-03-21,route_abimee,Adamaoua,Ngaoundéré,7.14654,12.388123,1,valide,web
1222,2020-01-24,penurie_eau,Sud,Ebolowa,3.257092,11.452015,2,valide,app
1223,2023-05-24,prix_marche,Nord-Ouest,Kumbo,5.516403,9.568923,624,en_attente,whatsapp
1224,2021-10-28,depot_sauvage,Sud,Ebolowa,2.80576,10.778214,3,valide,app
1225,2021-09-04,prix_marche,Nord,Garoua,8.793344,13.162793,303,valide,web
1226,2022-05-15,depot_sauvage,Nord,Garoua,8.466027,12.289959,4,valide,whatsapp
1227,2021-11-19,panne_electricite,Est,Abong-Mbang,4.42619,13.570107,2,valide,ussd
1228,2021-02-28,prix_marche,Nord-Ouest,Kumbo,6.173871,10.321636,879,valide,app
1229,2023-04-03,route_abimee,Extrême-Nord,Kousséri,8.788382,13.692289,2,valide,whatsapp
1230,2020-05-20,depot_sauvage,Centre,Yaoundé,4.065346,11.708167,2,valide,app
1231,2023-01-03,route_abimee,Nord-Ouest,Kumbo,6.31644,10.596154,2,en_attente,web
1232,2021-10-31,prix_marche,Littoral,Edéa,3.385381,9.409332,767,valide,web
1233,2020-02-04,panne_electricite,Extrême-Nord,Kousséri,10.741174,14.613202,3,traite,web
1234,2020-05-08,prix_marche,Extrême-Nord,Maroua,10.12645,14.143527,1079,valide,web
1235,2022-02-02,depot_sauvage,Sud-Ouest,Buea,4.333875,8.604946,2,en_attente,whatsapp
1236,2022-12-03,panne_electricite,Extrême-Nord,Maroua,10.508111,14.68255,1,valide,whatsapp
1237,2020-04-17,route_abimee,Sud,Ebolowa,1.500547,11.210642,3,valide,web
1238,2021-11-18,panne_electricite,Littoral,Douala,4.22163,10.240992,3,valide,whatsapp
1239,2021-07-01,route_abimee,Nord-Ouest,Kumbo,6.057127,9.417243,4,en_attente,whatsapp
1240,2024-02-06,depot_sauvage,Extrême-Nord,Mora,9.803786,13.144766,4,valide,app
1241,2020-01-22,panne_electricite,Nord-Ouest,Kumbo,5.603485,9.748609,2,valide,web
1242,2023-05-24,panne_electricite,Adamaoua,Ngaoundéré,6.527312,13.671912,2,valide,whatsapp
1243,2023-09-03,route_abimee,Extrême-Nord,Mora,10.141654,14.783726,2,valide,app
1244,2023-03-07,prix_marche,Adamaoua,Ngaoundéré,6.216256,12.9323,755,valide,app
1245,2021-12-02,route_abimee,Extrême-Nord,Mora,9.892254,13.622861,2,valide,ussd
1246,2023-05-24,panne_electricite,Ouest,Dschang,5.011137,10.56235,4,en_attente,whatsapp
1247,2023-04-05,penurie_eau,Extrême-Nord,Kousséri,10.282441,13.292421,2,valide,app
1248,2020-09-24,route_abimee,Nord,Garoua,8.454808,12.17222,2,valide,app
1249,2023-01-24,prix_marche,Est,Abong-Mbang,4.354402,13.56809,1357,valide,web
1250,2021-10-11,panne_electricite,Est,Bertoua,4.631811,14.244841,4,valide,whatsapp
1251,2020-11-17,depot_sauvage,Nord-Ouest,Bamenda,5.575451,9.948035,2,valide,whatsapp
1252,2022-04-09,penurie_eau,Littoral,Nkongsamba,2.808042,10.092654,4,valide,whatsapp
1253,2020-07-05,depot_sauvage,Extrême-Nord,Maroua,9.825797,14.317607,4,valide,app
1254,2023-10-30,depot_sauvage,Nord,Guider,9.136065,13.382105,3,en_attente,whatsapp
1255,2022-02-23,panne_electricite,Nord-Ouest,Bamenda,5.595581,9.584588,4,valide,whatsapp
1256,2020-01-28,penurie_eau,Nord,Garoua,9.228166,13.316775,1,traite,app
1257,2021-10-27,route_abimee,Nord-Ouest,Bamenda,6.526108,9.779947,2,en_attente,ussd
1258,2021-12-13,prix_marche,Est,Bertoua,4.006726,13.692671,452,valide,whatsapp
1259,2020-03-06,penurie_eau,Adamaoua,Meiganga,7.905725,12.695003,4,valide,ussd
1260,2023-11-17,penurie_eau,Adamaoua,Meiganga,6.977085,13.195803,3,valide,whatsapp
1261,2022-07-25,depot_sauvage,Nord,Guider,9.733686,12.60916,4,en_attente,web
1262,2020-04-26,panne_electricite,Extrême-Nord,Maroua,9.50627,13.786167,4,valide,ussd
1263,2023-12-30,depot_sauvage,Sud-Ouest,Limbe,4.404377,9.124902,1,valide,app
1264,2022-10-12,panne_electricite,Ouest,Bafoussam,5.025471,9.270041,3,valide,app
1265,2024-01-24,route_abimee,Nord-Ouest,Bamenda,6.144038,9.816729,4,valide,web
1266,2021-01-16,penurie_eau,Est,Bertoua,4.141588,14.269069,1,valide,app
1267,2020-09-03,depot_sauvage,Sud-Ouest,Limbe,4.23506,8.051198,4,en_attente,whatsapp
1268,2022-05-12,panne_electricite,Sud-Ouest,Limbe,4.56054,8.913628,4,valide,app
1269,2023-01-07,penurie_eau,Ouest,Bafoussam,5.0894,10.55012,2,en_attente,whatsapp
1270,2022-07-26,route_abimee,Sud-Ouest,Limbe,3.836592,8.797155,4,en_attente,whatsapp
1271,2021-09-03,penurie_eau,Sud,Ebolowa,2.740925,10.896073,4,valide,whatsapp
1272,2022-03-13,panne_electricite,Nord,Guider,9.337845,13.994826,2,valide,whatsapp
1273,2024-01-07,prix_marche,Adamaoua,Ngaoundéré,7.20276,12.862394,947,valide,whatsapp
1274,2022-04-19,depot_sauvage,Adamaoua,Ngaoundéré,7.276868,13.713152,2,valide,whatsapp
1275,2022-09-29,prix_marche,Littoral,Douala,3.796152,9.434855,861,traite,web
1276,2023-04-29,route_abimee,Centre,Mfou,4.515068,11.758074,4,valide,whatsapp
1277,2023-10-05,penurie_eau,Littoral,Edéa,4.197789,9.246746,3,valide,app
1278,2022-07-21,route_abimee,Sud-Ouest,Buea,4.014129,8.87379,4,valide,app
1279,2020-10-03,penurie_eau,Centre,Mfou,3.784265,12.134978,3,valide,whatsapp
1280,2020-09-30,penurie_eau,Littoral,Douala,3.579734,10.862766,1,en_attente,app
1281,2023-01-03,depot_sauvage,Littoral,Edéa,4.381723,9.793719,4,valide,ussd
1282,2021-07-12,prix_marche,Nord,Guider,8.5413,13.696507,1638,valide,whatsapp
1283,2023-04-06,depot_sauvage,Est,Bertoua,3.624168,13.511164,2,en_attente,whatsapp
1284,2022-04-02,panne_electricite,Littoral,Edéa,4.56235,10.212584,4,valide,whatsapp
1285,2022-09-14,route_abimee,Est,Bertoua,3.519483,13.852454,1,valide,web
1286,2023-10-22,panne_electricite,Extrême-Nord,Kousséri,9.215398,14.206934,4,valide,ussd
1287,2020-06-22,penurie_eau,Nord,Guider,9.228158,12.707304,4,traite,whatsapp
1288,2022-10-15,penurie_eau,Ouest,Dschang,5.425762,9.893526,3,valide,app
1289,2021-12-08,depot_sauvage,Sud,Ebolowa,3.029897,11.037687,1,valide,web
1290,2023-01-29,route_abimee,Est,Abong-Mbang,3.610406,13.713111,3,en_attente,web
1291,2021-03-05,penurie_eau,Centre,Yaoundé,3.705895,12.057471,1,valide,web
1292,2022-07-24,route_abimee,Nord-Ouest,Kumbo,5.824462,10.098814,3,valide,whatsapp
1293,2023-09-12,route_abimee,Sud,Ebolowa,2.214833,10.521715,4,traite,app
1294,2023-05-15,panne_electricite,Centre,Obala,3.733077,11.975312,3,valide,whatsapp
1295,2020-06-08,penurie_eau,Adamaoua,Ngaoundéré,6.496063,12.685625,1,valide,app
1296,2023-10-14,route_abimee,Centre,Obala,3.576286,12.300725,4,valide,web
1297,2022-06-22,depot_sauvage,Sud-Ouest,Limbe,4.568963,8.270666,2,en_attente,whatsapp
1298,2021-04-07,prix_marche,Ouest,Bafoussam,5.53645,10.535084,1971,valide,app
1299,2021-10-03,prix_marche,Centre,Yaoundé,3.895734,12.705368,1114,traite,web
1300,2022-12-06,depot_sauvage,Adamaoua,Meiganga,6.61859,13.577992,3,en_attente,web
1301,2021-10-06,depot_sauvage,Est,Bertoua,3.676678,14.546717,3,valide,whatsapp
1302,2022-07-19,depot_sauvage,Sud-Ouest,Limbe,5.294834,9.367557,1,valide,app
1303,2020-11-07,penurie_eau,Adamaoua,Meiganga,6.712298,13.584276,2,valide,whatsapp
1304,2020-04-26,depot_sauvage,Littoral,Douala,3.152078,10.31035,2,en_attente,ussd
1305,2021-03-15,prix_marche,Nord-Ouest,Bamenda,5.830624,9.483853,1215,valide,whatsapp
1306,2022-03-19,depot_sauvage,Nord-Ouest,Kumbo,6.652994,10.159349,2,valide,web
1307,2021-11-14,panne_electricite,Littoral,Edéa,4.261617,10.732507,3,valide,whatsapp
