annee,mois,route,type_transport,distance_km,cout_fcfa,temps_heures,accidents,embouteillages,volume_marchandises_tonnes,passagers
2017,10,N3 Yaounde-Abong,Camion,402,60300,10.1,0,2,22,12
2017,10,N3 Yaounde-Abong,Taxi,367,110100,6.1,0,2,0,321
2017,10,N3 Yaounde-Abong,Bus,116,9280,2.3,0,3,0,362
2017,10,N3 Yaounde-Abong,Moto,409,40900,9.1,0,2,0,334
2017,10,N3 Yaounde-Abong,Train,381,22860,5.4,0,3,92,21
2017,10,N3 Yaounde-Abong,Avion,415,332000,0.8,0,0,0,48
2017,10,N4 Maroua-Kousseri,Camion,430,64500,10.8,0,4,75,8
2017,10,N4 Maroua-Kousseri,Taxi,491,147300,8.2,0,1,0,75
2017,10,N4 Maroua-Kousseri,Bus,462,36960,9.2,0,1,0,75
2017,10,N4 Maroua-Kousseri,Moto,272,27200,6.0,0,0,0,339
2017,10,N4 Maroua-Kousseri,Train,143,8580,2.0,0,0,30,33
2017,10,N4 Maroua-Kousseri,Avion,109,87200,0.2,0,0,0,2
2017,10,N5 Bafoussam-Douala,Camion,337,50550,8.4,0,3,38,12
2017,10,N5 Bafoussam-Douala,Taxi,450,135000,7.5,0,2,0,28
2017,10,N5 Bafoussam-Douala,Bus,144,11520,2.9,0,2,0,42
2017,10,N5 Bafoussam-Douala,Moto,278,27800,6.2,0,1,0,324
2017,10,N5 Bafoussam-Douala,Train,355,21300,5.1,0,2,70,17
2017,10,N5 Bafoussam-Douala,Avion,473,378400,0.9,0,0,0,34
2017,10,N6 Limbe-Kumba,Camion,421,63150,10.5,0,3,43,28
2017,10,N6 Limbe-Kumba,Taxi,387,116100,6.5,0,4,0,46
2017,10,N6 Limbe-Kumba,Bus,114,9120,2.3,0,2,0,363
2017,10,N6 Limbe-Kumba,Moto,299,29900,6.6,0,3,0,278
2017,10,N6 Limbe-Kumba,Train,290,17400,4.1,0,5,97,41
2017,10,N6 Limbe-Kumba,Avion,129,103200,0.3,0,0,0,43
2017,11,N1 Douala-Yaounde,Camion,211,31650,5.3,0,1,29,14
2017,11,N1 Douala-Yaounde,Taxi,431,129300,7.2,0,2,0,231
2017,11,N1 Douala-Yaounde,Bus,116,9280,2.3,0,0,0,169
2017,11,N1 Douala-Yaounde,Moto,283,28300,6.3,0,2,0,110
2017,11,N1 Douala-Yaounde,Train,318,19080,4.5,0,1,58,40
2017,11,N1 Douala-Yaounde,Avion,373,298400,0.7,0,0,0,45
2017,11,N2 Yaounde-Bamenda,Camion,368,55200,9.2,2,1,51,34
2017,11,N2 Yaounde-Bamenda,Taxi,212,63600,3.5,0,0,0,386
2017,11,N2 Yaounde-Bamenda,Bus,185,14800,3.7,0,2,0,94
2017,11,N2 Yaounde-Bamenda,Moto,146,14600,3.2,0,4,0,351
2017,11,N2 Yaounde-Bamenda,Train,125,7500,1.8,0,0,29,22
2017,11,N2 Yaounde-Bamenda,Avion,353,282400,0.7,0,0,0,49
2017,11,N3 Yaounde-Abong,Camion,102,15300,2.5,0,2,49,44
2017,11,N3 Yaounde-Abong,Taxi,186,55800,3.1,0,4,0,31
2017,11,N3 Yaounde-Abong,Bus,245,19600,4.9,0,3,0,435
2017,11,N3 Yaounde-Abong,Moto,372,37200,8.3,1,2,0,349
2017,11,N3 Yaounde-Abong,Train,300,18000,4.3,0,0,24,36
2017,11,N3 Yaounde-Abong,Avion,102,81600,0.2,0,0,0,16
2017,11,N4 Maroua-Kousseri,Camion,361,54150,9.0,0,0,55,45
2017,11,N4 Maroua-Kousseri,Taxi,253,75900,4.2,0,2,0,22
2017,11,N4 Maroua-Kousseri,Bus,382,30560,7.6,1,0,0,426
2017,11,N4 Maroua-Kousseri,Moto,352,35200,7.8,0,2,0,368
2017,11,N4 Maroua-Kousseri,Train,122,7320,1.7,0,3,32,40
2017,11,N4 Maroua-Kousseri,Avion,230,184000,0.5,0,0,0,14
2017,11,N5 Bafoussam-Douala,Camion,336,50400,8.4,0,3,97,7
2017,11,N5 Bafoussam-Douala,Taxi,441,132300,7.3,0,2,0,308
2017,11,N5 Bafoussam-Douala,Bus,370,29600,7.4,0,1,0,131
2017,11,N5 Bafoussam-Douala,Moto,225,22500,5.0,0,0,0,284
2017,11,N5 Bafoussam-Douala,Train,162,9720,2.3,0,0,78,23
2017,11,N5 Bafoussam-Douala,Avion,199,159200,0.4,0,0,0,40
2017,11,N6 Limbe-Kumba,Camion,257,38550,6.4,1,3,29,29
2017,11,N6 Limbe-Kumba,Taxi,468,140400,7.8,0,1,0,441
2017,11,N6 Limbe-Kumba,Bus,404,32320,8.1,0,3,0,154
2017,11,N6 Limbe-Kumba,Moto,212,21200,4.7,0,2,0,201
2017,11,N6 Limbe-Kumba,Train,264,15840,3.8,0,1,89,6
2017,11,N6 Limbe-Kumba,Avion,462,369600,0.9,1,0,0,27
2017,12,N1 Douala-Yaounde,Camion,348,52200,8.7,0,4,57,44
2017,12,N1 Douala-Yaounde,Taxi,175,52500,2.9,0,3,0,187
2017,12,N1 Douala-Yaounde,Bus,391,31280,7.8,0,2,0,168
2017,12,N1 Douala-Yaounde,Moto,467,46700,10.4,0,3,0,462
2017,12,N1 Douala-Yaounde,Train,261,15660,3.7,1,2,46,14
2017,12,N1 Douala-Yaounde,Avion,278,222400,0.6,0,0,0,26
2017,12,N2 Yaounde-Bamenda,Camion,279,41850,7.0,1,3,52,0
2017,12,N2 Yaounde-Bamenda,Taxi,492,147600,8.2,0,3,0,296
2017,12,N2 Yaounde-Bamenda,Bus,497,39760,9.9,0,1,0,319
2017,12,N2 Yaounde-Bamenda,Moto,225,22500,5.0,0,4,0,306
2017,12,N2 Yaounde-Bamenda,Train,102,6120,1.5,0,3,48,41
2017,12,N2 Yaounde-Bamenda,Avion,303,242400,0.6,0,0,0,44
2017,12,N3 Yaounde-Abong,Camion,342,51300,8.6,0,3,9,30
2017,12,N3 Yaounde-Abong,Taxi,417,125100,7.0,0,4,0,454
2017,12,N3 Yaounde-Abong,Bus,339,27120,6.8,0,1,0,182
2017,12,N3 Yaounde-Abong,Moto,366,36600,8.1,0,5,0,13
2017,12,N3 Yaounde-Abong,Train,352,21120,5.0,0,6,2,36
2017,12,N3 Yaounde-Abong,Avion,297,237600,0.6,1,0,0,40
2017,12,N4 Maroua-Kousseri,Camion,454,68100,11.3,0,0,52,23
2017,12,N4 Maroua-Kousseri,Taxi,124,37200,2.1,0,2,0,83
2017,12,N4 Maroua-Kousseri,Bus,492,39360,9.8,0,1,0,60
2017,12,N4 Maroua-Kousseri,Moto,240,24000,5.3,0,3,0,364
2017,12,N4 Maroua-Kousseri,Train,125,7500,1.8,0,1,75,35
2017,12,N4 Maroua-Kousseri,Avion,188,150400,0.4,0,0,0,24
2017,12,N5 Bafoussam-Douala,Camion,127,19050,3.2,0,4,77,10
2017,12,N5 Bafoussam-Douala,Taxi,418,125400,7.0,0,2,0,271
2017,12,N5 Bafoussam-Douala,Bus,422,33760,8.4,0,1,0,50
2017,12,N5 Bafoussam-Douala,Moto,373,37300,8.3,0,0,0,448
2017,12,N5 Bafoussam-Douala,Train,414,24840,5.9,1,3,10,42
2017,12,N5 Bafoussam-Douala,Avion,400,320000,0.8,0,0,0,6
2017,12,N6 Limbe-Kumba,Camion,279,41850,7.0,0,1,88,32
2017,12,N6 Limbe-Kumba,Taxi,456,136800,7.6,0,3,0,277
2017,12,N6 Limbe-Kumba,Bus,401,32080,8.0,0,2,0,194
2017,12,N6 Limbe-Kumba,Moto,176,17600,3.9,0,0,0,395
2017,12,N6 Limbe-Kumba,Train,348,20880,5.0,0,3,46,12
2017,12,N6 Limbe-Kumba,Avion,390,312000,0.8,0,0,0,30
2018,1,N1 Douala-Yaounde,Camion,354,53100,8.8,0,3,33,0
2018,1,N1 Douala-Yaounde,Taxi,136,40800,2.3,0,2,0,31
2018,1,N1 Douala-Yaounde,Bus,117,9360,2.3,0,2,0,277
2018,1,N1 Douala-Yaounde,Moto,121,12100,2.7,0,4,0,191
2018,1,N1 Douala-Yaounde,Train,431,25860,6.2,0,0,44,20
2018,1,N1 Douala-Yaounde,Avion,209,167200,0.4,0,0,0,45
2018,1,N2 Yaounde-Bamenda,Camion,425,63750,10.6,0,2,8,47
2018,1,N2 Yaounde-Bamenda,Taxi,116,34800,1.9,0,0,0,24
2018,1,N2 Yaounde-Bamenda,Bus,407,32560,8.1,0,3,0,479
2018,1,N2 Yaounde-Bamenda,Moto,437,43700,9.7,0,4,0,499
2018,1,N2 Yaounde-Bamenda,Train,461,27660,6.6,0,2,81,22
2018,1,N2 Yaounde-Bamenda,Avion,294,235200,0.6,1,0,0,17
2018,1,N3 Yaounde-Abong,Camion,267,40050,6.7,0,1,75,25
2018,1,N3 Yaounde-Abong,Taxi,451,135300,7.5,0,1,0,93
2018,1,N3 Yaounde-Abong,Bus,129,10320,2.6,0,1,0,379
2018,1,N3 Yaounde-Abong,Moto,231,23100,5.1,0,1,0,6
2018,1,N3 Yaounde-Abong,Train,220,13200,3.1,0,2,97,23
2018,1,N3 Yaounde-Abong,Avion,497,397600,1.0,0,0,0,11
2018,1,N4 Maroua-Kousseri,Camion,374,56100,9.3,1,1,13,14
2018,1,N4 Maroua-Kousseri,Taxi,447,134100,7.5,0,2,0,303
2018,1,N4 Maroua-Kousseri,Bus,234,18720,4.7,0,2,0,385
2018,1,N4 Maroua-Kousseri,Moto,110,11000,2.4,0,2,0,113
2018,1,N4 Maroua-Kousseri,Train,455,27300,6.5,0,0,78,30
2018,1,N4 Maroua-Kousseri,Avion,154,123200,0.3,0,0,0,49
2018,1,N5 Bafoussam-Douala,Camion,119,17850,3.0,0,3,49,46
2018,1,N5 Bafoussam-Douala,Taxi,235,70500,3.9,0,3,0,40
2018,1,N5 Bafoussam-Douala,Bus,177,14160,3.5,0,1,0,311
2018,1,N5 Bafoussam-Douala,Moto,176,17600,3.9,0,3,0,497
2018,1,N5 Bafoussam-Douala,Train,297,17820,4.2,0,2,64,0
2018,1,N5 Bafoussam-Douala,Avion,353,282400,0.7,0,0,0,30
2018,1,N6 Limbe-Kumba,Camion,356,53400,8.9,0,0,20,5
2018,1,N6 Limbe-Kumba,Taxi,383,114900,6.4,0,2,0,420
2018,1,N6 Limbe-Kumba,Bus,249,19920,5.0,0,2,0,265
2018,1,N6 Limbe-Kumba,Moto,132,13200,2.9,0,1,0,359
2018,1,N6 Limbe-Kumba,Train,326,19560,4.7,0,0,19,44
2018,1,N6 Limbe-Kumba,Avion,225,180000,0.5,0,0,0,14
2018,2,N1 Douala-Yaounde,Camion,162,24300,4.0,0,0,73,40
2018,2,N1 Douala-Yaounde,Taxi,302,90600,5.0,0,4,0,498
2018,2,N1 Douala-Yaounde,Bus,246,19680,4.9,1,2,0,51
2018,2,N1 Douala-Yaounde,Moto,197,19700,4.4,0,1,0,479
2018,2,N1 Douala-Yaounde,Train,246,14760,3.5,0,4,97,41
2018,2,N1 Douala-Yaounde,Avion,369,295200,0.7,0,0,0,27
2018,2,N2 Yaounde-Bamenda,Camion,412,61800,10.3,0,1,50,15
2018,2,N2 Yaounde-Bamenda,Taxi,376,112800,6.3,0,1,0,33
2018,2,N2 Yaounde-Bamenda,Bus,331,26480,6.6,0,0,0,468
2018,2,N2 Yaounde-Bamenda,Moto,328,32800,7.3,0,2,0,479
2018,2,N2 Yaounde-Bamenda,Train,215,12900,3.1,0,1,82,39
2018,2,N2 Yaounde-Bamenda,Avion,367,293600,0.7,0,0,0,32
2018,2,N3 Yaounde-Abong,Camion,453,67950,11.3,1,4,26,43
2018,2,N3 Yaounde-Abong,Taxi,339,101700,5.7,0,0,0,24
2018,2,N3 Yaounde-Abong,Bus,279,22320,5.6,0,6,0,72
2018,2,N3 Yaounde-Abong,Moto,346,34600,7.7,0,3,0,93
2018,2,N3 Yaounde-Abong,Train,136,8160,1.9,0,5,4,32
2018,2,N3 Yaounde-Abong,Avion,208,166400,0.4,0,0,0,17
2018,2,N4 Maroua-Kousseri,Camion,484,72600,12.1,0,1,61,32
2018,2,N4 Maroua-Kousseri,Taxi,293,87900,4.9,0,4,0,156
2018,2,N4 Maroua-Kousseri,Bus,270,21600,5.4,0,2,0,237
2018,2,N4 Maroua-Kousseri,Moto,358,35800,8.0,0,4,0,213
2018,2,N4 Maroua-Kousseri,Train,107,6420,1.5,0,2,57,36
2018,2,N4 Maroua-Kousseri,Avion,105,84000,0.2,0,0,0,5
2018,2,N5 Bafoussam-Douala,Camion,366,54900,9.2,0,2,31,27
2018,2,N5 Bafoussam-Douala,Taxi,150,45000,2.5,0,2,0,380
2018,2,N5 Bafoussam-Douala,Bus,408,32640,8.2,1,4,0,418
2018,2,N5 Bafoussam-Douala,Moto,189,18900,4.2,0,2,0,180
2018,2,N5 Bafoussam-Douala,Train,147,8820,2.1,0,4,6,17
2018,2,N5 Bafoussam-Douala,Avion,317,253600,0.6,0,0,0,25
2018,2,N6 Limbe-Kumba,Camion,338,50700,8.4,0,2,91,1
2018,2,N6 Limbe-Kumba,Taxi,427,128100,7.1,0,5,0,497
2018,2,N6 Limbe-Kumba,Bus,419,33520,8.4,0,2,0,154
2018,2,N6 Limbe-Kumba,Moto,194,19400,4.3,1,3,0,50
2018,2,N6 Limbe-Kumba,Train,333,19980,4.8,1,2,61,17
2018,2,N6 Limbe-Kumba,Avion,432,345600,0.9,0,0,0,5
2018,3,N1 Douala-Yaounde,Camion,111,16650,2.8,0,2,86,6
2018,3,N1 Douala-Yaounde,Taxi,424,127200,7.1,0,4,0,372
2018,3,N1 Douala-Yaounde,Bus,112,8960,2.2,0,5,0,128
2018,3,N1 Douala-Yaounde,Moto,131,13100,2.9,0,3,0,455
2018,3,N1 Douala-Yaounde,Train,104,6240,1.5,0,1,91,11
2018,3,N1 Douala-Yaounde,Avion,270,216000,0.5,0,0,0,46
2018,3,N2 Yaounde-Bamenda,Camion,268,40200,6.7,0,0,45,17
2018,3,N2 Yaounde-Bamenda,Taxi,305,91500,5.1,0,0,0,195
2018,3,N2 Yaounde-Bamenda,Bus,236,18880,4.7,1,2,0,33
2018,3,N2 Yaounde-Bamenda,Moto,223,22300,5.0,0,5,0,277
2018,3,N2 Yaounde-Bamenda,Train,436,26160,6.2,0,0,71,3
2018,3,N2 Yaounde-Bamenda,Avion,156,124800,0.3,0,0,0,35
2018,3,N3 Yaounde-Abong,Camion,314,47100,7.8,0,3,92,7
2018,3,N3 Yaounde-Abong,Taxi,381,114300,6.3,0,2,0,6
2018,3,N3 Yaounde-Abong,Bus,341,27280,6.8,0,0,0,376
2018,3,N3 Yaounde-Abong,Moto,224,22400,5.0,0,0,0,392
2018,3,N3 Yaounde-Abong,Train,425,25500,6.1,0,4,59,48
2018,3,N3 Yaounde-Abong,Avion,418,334400,0.8,0,0,0,43
2018,3,N4 Maroua-Kousseri,Camion,421,63150,10.5,0,4,23,12
2018,3,N4 Maroua-Kousseri,Taxi,310,93000,5.2,0,1,0,332
2018,3,N4 Maroua-Kousseri,Bus,295,23600,5.9,0,0,0,415
2018,3,N4 Maroua-Kousseri,Moto,321,32100,7.1,1,1,0,65
2018,3,N4 Maroua-Kousseri,Train,262,15720,3.7,0,1,16,39
2018,3,N4 Maroua-Kousseri,Avion,403,322400,0.8,0,0,0,35
2018,3,N5 Bafoussam-Douala,Camion,151,22650,3.8,0,0,24,41
2018,3,N5 Bafoussam-Douala,Taxi,131,39300,2.2,1,5,0,101
2018,3,N5 Bafoussam-Douala,Bus,412,32960,8.2,0,2,0,372
2018,3,N5 Bafoussam-Douala,Moto,171,17100,3.8,0,0,0,473
2018,3,N5 Bafoussam-Douala,Train,247,14820,3.5,0,4,19,25
2018,3,N5 Bafoussam-Douala,Avion,402,321600,0.8,0,0,0,47
2018,3,N6 Limbe-Kumba,Camion,391,58650,9.8,0,2,92,2
2018,3,N6 Limbe-Kumba,Taxi,218,65400,3.6,0,0,0,341
2018,3,N6 Limbe-Kumba,Bus,217,17360,4.3,0,3,0,245
2018,3,N6 Limbe-Kumba,Moto,385,38500,8.6,0,5,0,345
2018,3,N6 Limbe-Kumba,Train,118,7080,1.7,0,3,34,42
2018,3,N6 Limbe-Kumba,Avion,128,102400,0.3,0,0,0,12
2018,4,N1 Douala-Yaounde,Camion,317,47550,7.9,0,0,5,40
2018,4,N1 Douala-Yaounde,Taxi,116,34800,1.9,0,3,0,397
2018,4,N1 Douala-Yaounde,Bus,298,23840,6.0,0,1,0,39
2018,4,N1 Douala-Yaounde,Moto,277,27700,6.2,0,0,0,390
2018,4,N1 Douala-Yaounde,Train,492,29520,7.0,0,1,16,38
2018,4,N1 Douala-Yaounde,Avion,344,275200,0.7,0,0,0,29
2018,4,N2 Yaounde-Bamenda,Camion,360,54000,9.0,0,4,85,2
2018,4,N2 Yaounde-Bamenda,Taxi,274,82200,4.6,0,1,0,198
2018,4,N2 Yaounde-Bamenda,Bus,377,30160,7.5,0,3,0,464
2018,4,N2 Yaounde-Bamenda,Moto,464,46400,10.3,0,0,0,166
2018,4,N2 Yaounde-Bamenda,Train,130,7800,1.9,0,1,67,19
2018,4,N2 Yaounde-Bamenda,Avion,281,224800,0.6,0,0,0,18
2018,4,N3 Yaounde-Abong,Camion,217,32550,5.4,0,1,62,2
2018,4,N3 Yaounde-Abong,Taxi,221,66300,3.7,0,1,0,244
2018,4,N3 Yaounde-Abong,Bus,295,23600,5.9,0,2,0,163
2018,4,N3 Yaounde-Abong,Moto,145,14500,3.2,0,2,0,488
2018,4,N3 Yaounde-Abong,Train,386,23160,5.5,0,0,8,35
2018,4,N3 Yaounde-Abong,Avion,340,272000,0.7,0,0,0,0
2018,4,N4 Maroua-Kousseri,Camion,131,19650,3.3,0,0,84,40
2018,4,N4 Maroua-Kousseri,Taxi,332,99600,5.5,1,1,0,242
2018,4,N4 Maroua-Kousseri,Bus,100,8000,2.0,0,2,0,488
2018,4,N4 Maroua-Kousseri,Moto,345,34500,7.7,0,3,0,464
2018,4,N4 Maroua-Kousseri,Train,129,7740,1.8,0,0,91,34
2018,4,N4 Maroua-Kousseri,Avion,178,142400,0.4,0,0,0,24
2018,4,N5 Bafoussam-Douala,Camion,421,63150,10.5,1,0,37,48
2018,4,N5 Bafoussam-Douala,Taxi,444,133200,7.4,0,2,0,156
2018,4,N5 Bafoussam-Douala,Bus,473,37840,9.5,0,1,0,163
2018,4,N5 Bafoussam-Douala,Moto,368,36800,8.2,0,2,0,250
2018,4,N5 Bafoussam-Douala,Train,354,21240,5.1,0,1,57,22
2018,4,N5 Bafoussam-Douala,Avion,205,164000,0.4,0,0,0,29
2018,4,N6 Limbe-Kumba,Camion,166,24900,4.2,0,4,61,6
2018,4,N6 Limbe-Kumba,Taxi,133,39900,2.2,1,1,0,138
2018,4,N6 Limbe-Kumba,Bus,267,21360,5.3,0,1,0,490
2018,4,N6 Limbe-Kumba,Moto,398,39800,8.8,1,0,0,116
2018,4,N6 Limbe-Kumba,Train,491,29460,7.0,0,1,48,48
2018,4,N6 Limbe-Kumba,Avion,359,287200,0.7,0,0,0,1
2018,5,N1 Douala-Yaounde,Camion,107,16050,2.7,0,3,92,29
2018,5,N1 Douala-Yaounde,Taxi,362,108600,6.0,0,2,0,172
2018,5,N1 Douala-Yaounde,Bus,178,14240,3.6,0,1,0,89
2018,5,N1 Douala-Yaounde,Moto,483,48300,10.7,0,2,0,73
2018,5,N1 Douala-Yaounde,Train,189,11340,2.7,0,5,60,34
2018,5,N1 Douala-Yaounde,Avion,425,340000,0.8,0,0,0,14
2018,5,N2 Yaounde-Bamenda,Camion,371,55650,9.3,0,3,36,0
2018,5,N2 Yaounde-Bamenda,Taxi,497,149100,8.3,0,1,0,130
2018,5,N2 Yaounde-Bamenda,Bus,173,13840,3.5,0,2,0,250
2018,5,N2 Yaounde-Bamenda,Moto,232,23200,5.2,0,1,0,239
2018,5,N2 Yaounde-Bamenda,Train,463,27780,6.6,1,0,64,36
2018,5,N2 Yaounde-Bamenda,Avion,272,217600,0.5,0,0,0,20
2018,5,N3 Yaounde-Abong,Camion,231,34650,5.8,0,1,39,23
2018,5,N3 Yaounde-Abong,Taxi,139,41700,2.3,0,6,0,464
2018,5,N3 Yaounde-Abong,Bus,188,15040,3.8,0,1,0,328
2018,5,N3 Yaounde-Abong,Moto,206,20600,4.6,0,0,0,44
2018,5,N3 Yaounde-Abong,Train,378,22680,5.4,0,6,6,16
2018,5,N3 Yaounde-Abong,Avion,382,305600,0.8,0,0,0,39
2018,5,N4 Maroua-Kousseri,Camion,256,38400,6.4,2,2,79,24
2018,5,N4 Maroua-Kousseri,Taxi,440,132000,7.3,0,0,0,310
2018,5,N4 Maroua-Kousseri,Bus,273,21840,5.5,0,3,0,259
2018,5,N4 Maroua-Kousseri,Moto,476,47600,10.6,0,0,0,135
2018,5,N4 Maroua-Kousseri,Train,220,13200,3.1,0,3,94,8
2018,5,N4 Maroua-Kousseri,Avion,331,264800,0.7,0,0,0,34
2018,5,N5 Bafoussam-Douala,Camion,444,66600,11.1,0,2,68,49
2018,5,N5 Bafoussam-Douala,Taxi,415,124500,6.9,0,0,0,255
2018,5,N5 Bafoussam-Douala,Bus,263,21040,5.3,0,2,0,278
2018,5,N5 Bafoussam-Douala,Moto,365,36500,8.1,0,1,0,429
2018,5,N5 Bafoussam-Douala,Train,112,6720,1.6,0,1,42,21
2018,5,N5 Bafoussam-Douala,Avion,136,108800,0.3,0,0,0,19
2018,5,N6 Limbe-Kumba,Camion,315,47250,7.9,0,1,26,43
2018,5,N6 Limbe-Kumba,Taxi,143,42900,2.4,0,1,0,415
2018,5,N6 Limbe-Kumba,Bus,447,35760,8.9,0,0,0,137
2018,5,N6 Limbe-Kumba,Moto,151,15100,3.4,0,1,0,113
2018,5,N6 Limbe-Kumba,Train,396,23760,5.7,0,0,95,7
2018,5,N6 Limbe-Kumba,Avion,201,160800,0.4,0,0,0,34
2018,6,N1 Douala-Yaounde,Camion,398,59700,9.9,0,1,19,26
2018,6,N1 Douala-Yaounde,Taxi,222,66600,3.7,0,2,0,43
2018,6,N1 Douala-Yaounde,Bus,373,29840,7.5,0,1,0,195
2018,6,N1 Douala-Yaounde,Moto,303,30300,6.7,0,2,0,430
2018,6,N1 Douala-Yaounde,Train,224,13440,3.2,0,1,44,49
2018,6,N1 Douala-Yaounde,Avion,411,328800,0.8,1,0,0,10
2018,6,N2 Yaounde-Bamenda,Camion,155,23250,3.9,1,2,71,45
2018,6,N2 Yaounde-Bamenda,Taxi,499,149700,8.3,0,1,0,103
2018,6,N2 Yaounde-Bamenda,Bus,308,24640,6.2,0,2,0,159
2018,6,N2 Yaounde-Bamenda,Moto,129,12900,2.9,0,0,0,159
2018,6,N2 Yaounde-Bamenda,Train,273,16380,3.9,0,1,8,40
2018,6,N2 Yaounde-Bamenda,Avion,237,189600,0.5,0,0,0,46
2018,6,N3 Yaounde-Abong,Camion,425,63750,10.6,0,4,23,5
2018,6,N3 Yaounde-Abong,Taxi,128,38400,2.1,0,3,0,159
2018,6,N3 Yaounde-Abong,Bus,190,15200,3.8,0,1,0,24
2018,6,N3 Yaounde-Abong,Moto,469,46900,10.4,0,2,0,391
2018,6,N3 Yaounde-Abong,Train,102,6120,1.5,0,1,81,39
2018,6,N3 Yaounde-Abong,Avion,159,127200,0.3,0,0,0,44
2018,6,N4 Maroua-Kousseri,Camion,135,20250,3.4,0,3,95,40
2018,6,N4 Maroua-Kousseri,Taxi,405,121500,6.8,0,1,0,444
2018,6,N4 Maroua-Kousseri,Bus,258,20640,5.2,0,3,0,232
2018,6,N4 Maroua-Kousseri,Moto,188,18800,4.2,0,1,0,285
2018,6,N4 Maroua-Kousseri,Train,232,13920,3.3,1,1,26,4
2018,6,N4 Maroua-Kousseri,Avion,465,372000,0.9,0,0,0,7
2018,6,N5 Bafoussam-Douala,Camion,243,36450,6.1,0,4,77,33
2018,6,N5 Bafoussam-Douala,Taxi,151,45300,2.5,0,3,0,392
2018,6,N5 Bafoussam-Douala,Bus,120,9600,2.4,1,2,0,378
2018,6,N5 Bafoussam-Douala,Moto,423,42300,9.4,0,2,0,468
2018,6,N5 Bafoussam-Douala,Train,296,17760,4.2,0,5,60,38
2018,6,N5 Bafoussam-Douala,Avion,377,301600,0.8,0,0,0,3
2018,6,N6 Limbe-Kumba,Camion,361,54150,9.0,0,2,3,26
2018,6,N6 Limbe-Kumba,Taxi,161,48300,2.7,0,1,0,442
2018,6,N6 Limbe-Kumba,Bus,190,15200,3.8,0,1,0,106
2018,6,N6 Limbe-Kumba,Moto,248,24800,5.5,0,2,0,139
2018,6,N6 Limbe-Kumba,Train,457,27420,6.5,0,1,98,49
2018,6,N6 Limbe-Kumba,Avion,447,357600,0.9,1,0,0,16
2018,7,N1 Douala-Yaounde,Camion,366,54900,9.2,0,2,86,42
2018,7,N1 Douala-Yaounde,Taxi,441,132300,7.3,0,4,0,188
2018,7,N1 Douala-Yaounde,Bus,499,39920,10.0,0,4,0,364
2018,7,N1 Douala-Yaounde,Moto,427,42700,9.5,0,2,0,467
2018,7,N1 Douala-Yaounde,Train,335,20100,4.8,0,1,90,3
2018,7,N1 Douala-Yaounde,Avion,209,167200,0.4,0,0,0,32
2018,7,N2 Yaounde-Bamenda,Camion,276,41400,6.9,0,3,83,8
2018,7,N2 Yaounde-Bamenda,Taxi,464,139200,7.7,0,1,0,49
2018,7,N2 Yaounde-Bamenda,Bus,197,15760,3.9,0,4,0,265
2018,7,N2 Yaounde-Bamenda,Moto,302,30200,6.7,0,2,0,276
2018,7,N2 Yaounde-Bamenda,Train,346,20760,4.9,1,2,74,38
2018,7,N2 Yaounde-Bamenda,Avion,145,116000,0.3,0,0,0,5
2018,7,N3 Yaounde-Abong,Camion,150,22500,3.8,1,0,75,42
2018,7,N3 Yaounde-Abong,Taxi,358,107400,6.0,0,2,0,13
2018,7,N3 Yaounde-Abong,Bus,314,25120,6.3,0,2,0,376
2018,7,N3 Yaounde-Abong,Moto,220,22000,4.9,0,1,0,458
2018,7,N3 Yaounde-Abong,Train,316,18960,4.5,1,3,29,36
2018,7,N3 Yaounde-Abong,Avion,186,148800,0.4,0,0,0,12
2018,7,N4 Maroua-Kousseri,Camion,325,48750,8.1,1,3,4,45
2018,7,N4 Maroua-Kousseri,Taxi,407,122100,6.8,0,4,0,278
2018,7,N4 Maroua-Kousseri,Bus,162,12960,3.2,0,3,0,403
2018,7,N4 Maroua-Kousseri,Moto,266,26600,5.9,0,2,0,160
2018,7,N4 Maroua-Kousseri,Train,391,23460,5.6,0,4,66,42
2018,7,N4 Maroua-Kousseri,Avion,303,242400,0.6,0,0,0,47
2018,7,N5 Bafoussam-Douala,Camion,318,47700,8.0,0,0,74,2
2018,7,N5 Bafoussam-Douala,Taxi,397,119100,6.6,1,4,0,404
2018,7,N5 Bafoussam-Douala,Bus,331,26480,6.6,0,2,0,334
2018,7,N5 Bafoussam-Douala,Moto,355,35500,7.9,0,2,0,72
2018,7,N5 Bafoussam-Douala,Train,140,8400,2.0,0,3,49,37
2018,7,N5 Bafoussam-Douala,Avion,184,147200,0.4,0,0,0,25
2018,7,N6 Limbe-Kumba,Camion,129,19350,3.2,0,5,52,29
2018,7,N6 Limbe-Kumba,Taxi,485,145500,8.1,0,4,0,42
2018,7,N6 Limbe-Kumba,Bus,159,12720,3.2,0,3,0,156
2018,7,N6 Limbe-Kumba,Moto,409,40900,9.1,0,3,0,300
2018,7,N6 Limbe-Kumba,Train,130,7800,1.9,0,2,10,39
2018,7,N6 Limbe-Kumba,Avion,482,385600,1.0,0,0,0,29
2018,8,N1 Douala-Yaounde,Camion,219,32850,5.5,0,2,53,3
2018,8,N1 Douala-Yaounde,Taxi,436,130800,7.3,0,0,0,204
2018,8,N1 Douala-Yaounde,Bus,244,19520,4.9,0,0,0,493
