region,annee,mois,type_crime,cas_signales,cas_elucides,personnes_arretees
Extrême-Nord,2018,6,Vol,52,22,17
Extrême-Nord,2018,6,Agression,25,13,9
Extrême-Nord,2018,6,Cambriolage,24,10,10
Extrême-Nord,2018,6,Homicide,1,0,0
Extrême-Nord,2018,6,Cybercriminalite,5,2,1
Extrême-Nord,2018,6,Fraude,10,5,2
Extrême-Nord,2018,7,Vol,53,27,11
Extrême-Nord,2018,7,Agression,31,12,14
Extrême-Nord,2018,7,Cambriolage,15,7,5
Extrême-Nord,2018,7,Homicide,2,1,0
Extrême-Nord,2018,7,Cybercriminalite,4,1,1
Extrême-Nord,2018,7,Fraude,7,3,3
Extrême-Nord,2018,8,Vol,35,19,16
Extrême-Nord,2018,8,Agression,21,9,8
Extrême-Nord,2018,8,Cambriolage,21,8,5
Extrême-Nord,2018,8,Homicide,2,0,0
Extrême-Nord,2018,8,Cybercriminalite,3,0,0
Extrême-Nord,2018,8,Fraude,12,6,3
Extrême-Nord,2018,9,Vol,49,27,20
Extrême-Nord,2018,9,Agression,33,18,13
Extrême-Nord,2018,9,Cambriolage,23,7,4
Extrême-Nord,2018,9,Homicide,1,0,0
Extrême-Nord,2018,9,Cybercriminalite,4,1,1
Extrême-Nord,2018,9,Fraude,9,4,2
Extrême-Nord,2018,10,Vol,43,21,19
Extrême-Nord,2018,10,Agression,31,9,6
Extrême-Nord,2018,10,Cambriolage,20,11,7
Extrême-Nord,2018,10,Homicide,1,0,0
Extrême-Nord,2018,10,Cybercriminalite,6,2,1
Extrême-Nord,2018,10,Fraude,11,4,4
Extrême-Nord,2018,11,Vol,58,28,26
Extrême-Nord,2018,11,Agression,28,11,6
Extrême-Nord,2018,11,Cambriolage,15,8,5
Extrême-Nord,2018,11,Homicide,2,0,0
Extrême-Nord,2018,11,Cybercriminalite,4,1,1
Extrême-Nord,2018,11,Fraude,11,6,3
Extrême-Nord,2018,12,Vol,63,32,20
Extrême-Nord,2018,12,Agression,38,17,12
Extrême-Nord,2018,12,Cambriolage,16,7,6
Extrême-Nord,2018,12,Homicide,1,0,0
Extrême-Nord,2018,12,Cybercriminalite,4,1,1
Extrême-Nord,2018,12,Fraude,7,2,3
Extrême-Nord,2019,1,Vol,37,11,12
Extrême-Nord,2019,1,Agression,21,8,7
Extrême-Nord,2019,1,Cambriolage,25,13,10
Extrême-Nord,2019,1,Homicide,2,0,0
Extrême-Nord,2019,1,Cybercriminalite,5,1,1
Extrême-Nord,2019,1,Fraude,9,4,4
Extrême-Nord,2019,2,Vol,40,22,16
Extrême-Nord,2019,2,Agression,31,15,11
Extrême-Nord,2019,2,Cambriolage,18,7,4
Extrême-Nord,2019,2,Homicide,2,1,0
Extrême-Nord,2019,2,Cybercriminalite,5,1,2
Extrême-Nord,2019,2,Fraude,7,4,3
Extrême-Nord,2019,3,Vol,39,18,9
Extrême-Nord,2019,3,Agression,23,13,9
Extrême-Nord,2019,3,Cambriolage,24,12,5
Extrême-Nord,2019,3,Homicide,1,0,0
Extrême-Nord,2019,3,Cybercriminalite,5,2,1
Extrême-Nord,2019,3,Fraude,7,2,2
Extrême-Nord,2019,4,Vol,49,19,10
Extrême-Nord,2019,4,Agression,37,21,13
Extrême-Nord,2019,4,Cambriolage,19,7,6
Extrême-Nord,2019,4,Homicide,2,1,0
Extrême-Nord,2019,4,Cybercriminalite,6,2,2
Extrême-Nord,2019,4,Fraude,7,2,3
Extrême-Nord,2019,5,Vol,52,19,19
Extrême-Nord,2019,5,Agression,23,10,11
Extrême-Nord,2019,5,Cambriolage,17,6,5
Extrême-Nord,2019,5,Homicide,2,0,0
Extrême-Nord,2019,5,Cybercriminalite,5,2,2
Extrême-Nord,2019,5,Fraude,7,3,2
Extrême-Nord,2019,6,Vol,62,35,29
Extrême-Nord,2019,6,Agression,25,8,9
Extrême-Nord,2019,6,Cambriolage,25,11,12
Extrême-Nord,2019,6,Homicide,2,1,0
Extrême-Nord,2019,6,Cybercriminalite,5,2,1
Extrême-Nord,2019,6,Fraude,12,4,4
Extrême-Nord,2019,7,Vol,56,18,24
Extrême-Nord,2019,7,Agression,21,7,10
Extrême-Nord,2019,7,Cambriolage,23,12,8
Extrême-Nord,2019,7,Homicide,2,0,0
Extrême-Nord,2019,7,Cybercriminalite,5,1,1
Extrême-Nord,2019,7,Fraude,9,2,1
Extrême-Nord,2019,8,Vol,53,26,17
Extrême-Nord,2019,8,Agression,36,18,16
Extrême-Nord,2019,8,Cambriolage,15,5,6
Extrême-Nord,2019,8,Homicide,2,1,0
Extrême-Nord,2019,8,Cybercriminalite,4,1,1
Extrême-Nord,2019,8,Fraude,10,4,2
Extrême-Nord,2019,9,Vol,54,19,22
Extrême-Nord,2019,9,Agression,33,15,15
Extrême-Nord,2019,9,Cambriolage,23,12,5
Extrême-Nord,2019,9,Homicide,2,0,0
Extrême-Nord,2019,9,Cybercriminalite,3,1,1
Extrême-Nord,2019,9,Fraude,11,5,2
Extrême-Nord,2019,10,Vol,51,20,15
Extrême-Nord,2019,10,Agression,25,10,8
Extrême-Nord,2019,10,Cambriolage,21,6,7
Extrême-Nord,2019,10,Homicide,1,0,0
Extrême-Nord,2019,10,Cybercriminalite,6,2,1
Extrême-Nord,2019,10,Fraude,8,3,2
Extrême-Nord,2019,11,Vol,53,27,22
Extrême-Nord,2019,11,Agression,38,18,8
Extrême-Nord,2019,11,Cambriolage,17,7,7
Extrême-Nord,2019,11,Homicide,1,0,0
Extrême-Nord,2019,11,Cybercriminalite,4,2,1
Extrême-Nord,2019,11,Fraude,7,2,1
Extrême-Nord,2019,12,Vol,37,15,8
Extrême-Nord,2019,12,Agression,22,10,8
Extrême-Nord,2019,12,Cambriolage,20,7,8
Extrême-Nord,2019,12,Homicide,2,1,0
Extrême-Nord,2019,12,Cybercriminalite,4,2,1
Extrême-Nord,2019,12,Fraude,7,2,2
Extrême-Nord,2020,1,Vol,53,20,12
Extrême-Nord,2020,1,Agression,27,12,9
Extrême-Nord,2020,1,Cambriolage,18,6,8
Extrême-Nord,2020,1,Homicide,2,0,0
Extrême-Nord,2020,1,Cybercriminalite,6,2,2
Extrême-Nord,2020,1,Fraude,7,4,3
Extrême-Nord,2020,2,Vol,43,13,10
Extrême-Nord,2020,2,Agression,21,6,7
Extrême-Nord,2020,2,Cambriolage,21,10,4
Extrême-Nord,2020,2,Homicide,1,0,0
Extrême-Nord,2020,2,Cybercriminalite,5,2,1
Extrême-Nord,2020,2,Fraude,11,5,5
Extrême-Nord,2020,3,Vol,36,21,9
Extrême-Nord,2020,3,Agression,24,12,6
Extrême-Nord,2020,3,Cambriolage,18,9,4
Extrême-Nord,2020,3,Homicide,1,0,0
Extrême-Nord,2020,3,Cybercriminalite,4,1,1
Extrême-Nord,2020,3,Fraude,8,2,1
Extrême-Nord,2020,4,Vol,60,33,25
Extrême-Nord,2020,4,Agression,32,18,11
Extrême-Nord,2020,4,Cambriolage,18,7,8
Extrême-Nord,2020,4,Homicide,2,1,0
Extrême-Nord,2020,4,Cybercriminalite,5,2,2
Extrême-Nord,2020,4,Fraude,8,3,2
Extrême-Nord,2020,5,Vol,58,26,25
Extrême-Nord,2020,5,Agression,23,10,9
Extrême-Nord,2020,5,Cambriolage,22,9,8
Extrême-Nord,2020,5,Homicide,2,0,0
Extrême-Nord,2020,5,Cybercriminalite,5,1,2
Extrême-Nord,2020,5,Fraude,7,3,3
Extrême-Nord,2020,6,Vol,61,28,15
Extrême-Nord,2020,6,Agression,29,10,13
Extrême-Nord,2020,6,Cambriolage,17,7,6
Extrême-Nord,2020,6,Homicide,1,0,0
Extrême-Nord,2020,6,Cybercriminalite,5,2,1
Extrême-Nord,2020,6,Fraude,7,2,2
Extrême-Nord,2020,7,Vol,44,20,15
Extrême-Nord,2020,7,Agression,35,13,7
Extrême-Nord,2020,7,Cambriolage,19,9,3
Extrême-Nord,2020,7,Homicide,1,0,0
Extrême-Nord,2020,7,Cybercriminalite,5,1,2
Extrême-Nord,2020,7,Fraude,7,3,1
Extrême-Nord,2020,8,Vol,48,17,11
Extrême-Nord,2020,8,Agression,38,17,12
Extrême-Nord,2020,8,Cambriolage,25,9,10
Extrême-Nord,2020,8,Homicide,2,0,0
Extrême-Nord,2020,8,Cybercriminalite,5,2,1
Extrême-Nord,2020,8,Fraude,11,6,3
Extrême-Nord,2020,9,Vol,54,17,17
Extrême-Nord,2020,9,Agression,27,11,12
Extrême-Nord,2020,9,Cambriolage,19,7,5
Extrême-Nord,2020,9,Homicide,2,1,0
Extrême-Nord,2020,9,Cybercriminalite,5,2,1
Extrême-Nord,2020,9,Fraude,12,5,3
Extrême-Nord,2020,10,Vol,37,16,14
Extrême-Nord,2020,10,Agression,24,14,7
Extrême-Nord,2020,10,Cambriolage,17,6,3
Extrême-Nord,2020,10,Homicide,2,0,0
Extrême-Nord,2020,10,Cybercriminalite,5,2,1
Extrême-Nord,2020,10,Fraude,12,4,4
Extrême-Nord,2020,11,Vol,43,14,18
Extrême-Nord,2020,11,Agression,22,10,5
Extrême-Nord,2020,11,Cambriolage,24,12,11
Extrême-Nord,2020,11,Homicide,2,1,0
Extrême-Nord,2020,11,Cybercriminalite,5,2,2
Extrême-Nord,2020,11,Fraude,8,4,3
Extrême-Nord,2020,12,Vol,46,14,10
Extrême-Nord,2020,12,Agression,37,14,7
Extrême-Nord,2020,12,Cambriolage,25,10,7
Extrême-Nord,2020,12,Homicide,1,0,0
Extrême-Nord,2020,12,Cybercriminalite,3,1,0
Extrême-Nord,2020,12,Fraude,8,3,2
Extrême-Nord,2021,1,Vol,63,26,13
Extrême-Nord,2021,1,Agression,28,13,9
Extrême-Nord,2021,1,Cambriolage,24,13,9
Extrême-Nord,2021,1,Homicide,2,0,0
Extrême-Nord,2021,1,Cybercriminalite,4,1,1
Extrême-Nord,2021,1,Fraude,8,4,2
Extrême-Nord,2021,2,Vol,53,19,10
Extrême-Nord,2021,2,Agression,22,7,10
Extrême-Nord,2021,2,Cambriolage,23,11,6
Extrême-Nord,2021,2,Homicide,1,0,0
Extrême-Nord,2021,2,Cybercriminalite,6,3,1
Extrême-Nord,2021,2,Fraude,12,5,4
Extrême-Nord,2021,3,Vol,46,23,16
Extrême-Nord,2021,3,Agression,36,17,14
Extrême-Nord,2021,3,Cambriolage,14,6,5
Extrême-Nord,2021,3,Homicide,1,0,0
Extrême-Nord,2021,3,Cybercriminalite,4,2,0
Extrême-Nord,2021,3,Fraude,11,3,4
Extrême-Nord,2021,4,Vol,62,20,26
Extrême-Nord,2021,4,Agression,23,11,6
Extrême-Nord,2021,4,Cambriolage,20,10,6
Extrême-Nord,2021,4,Homicide,2,0,0
Extrême-Nord,2021,4,Cybercriminalite,5,2,1
Extrême-Nord,2021,4,Fraude,10,3,2
Extrême-Nord,2021,5,Vol,53,26,11
Extrême-Nord,2021,5,Agression,35,20,16
Extrême-Nord,2021,5,Cambriolage,15,7,4
Extrême-Nord,2021,5,Homicide,2,0,0
Extrême-Nord,2021,5,Cybercriminalite,5,2,1
Extrême-Nord,2021,5,Fraude,11,3,3
Extrême-Nord,2021,6,Vol,62,35,30
Extrême-Nord,2021,6,Agression,25,8,7
Extrême-Nord,2021,6,Cambriolage,15,7,4
Extrême-Nord,2021,6,Homicide,2,0,0
Extrême-Nord,2021,6,Cybercriminalite,6,2,1
Extrême-Nord,2021,6,Fraude,7,3,1
Extrême-Nord,2021,7,Vol,45,21,16
Extrême-Nord,2021,7,Agression,31,18,10
Extrême-Nord,2021,7,Cambriolage,24,12,6
Extrême-Nord,2021,7,Homicide,2,0,0
Extrême-Nord,2021,7,Cybercriminalite,6,3,2
Extrême-Nord,2021,7,Fraude,9,3,3
Extrême-Nord,2021,8,Vol,41,17,13
Extrême-Nord,2021,8,Agression,36,19,11
Extrême-Nord,2021,8,Cambriolage,18,7,4
Extrême-Nord,2021,8,Homicide,1,0,0
Extrême-Nord,2021,8,Cybercriminalite,3,1,0
Extrême-Nord,2021,8,Fraude,9,4,3
Extrême-Nord,2021,9,Vol,45,20,14
Extrême-Nord,2021,9,Agression,27,11,7
Extrême-Nord,2021,9,Cambriolage,25,11,8
Extrême-Nord,2021,9,Homicide,1,0,0
Extrême-Nord,2021,9,Cybercriminalite,6,3,2
Extrême-Nord,2021,9,Fraude,9,4,3
Extrême-Nord,2021,10,Vol,51,29,18
Extrême-Nord,2021,10,Agression,33,19,10
Extrême-Nord,2021,10,Cambriolage,18,7,7
Extrême-Nord,2021,10,Homicide,2,0,0
Extrême-Nord,2021,10,Cybercriminalite,6,2,2
Extrême-Nord,2021,10,Fraude,12,6,4
Extrême-Nord,2021,11,Vol,63,31,15
Extrême-Nord,2021,11,Agression,35,12,9
Extrême-Nord,2021,11,Cambriolage,19,5,5
Extrême-Nord,2021,11,Homicide,1,0,0
Extrême-Nord,2021,11,Cybercriminalite,5,1,2
Extrême-Nord,2021,11,Fraude,8,3,3
Extrême-Nord,2021,12,Vol,42,12,20
Extrême-Nord,2021,12,Agression,27,9,11
Extrême-Nord,2021,12,Cambriolage,15,5,5
Extrême-Nord,2021,12,Homicide,1,0,0
Extrême-Nord,2021,12,Cybercriminalite,6,3,2
Extrême-Nord,2021,12,Fraude,10,5,4
Extrême-Nord,2022,1,Vol,41,21,11
Extrême-Nord,2022,1,Agression,27,8,13
Extrême-Nord,2022,1,Cambriolage,14,7,6
Extrême-Nord,2022,1,Homicide,1,0,0
Extrême-Nord,2022,1,Cybercriminalite,5,2,1
Extrême-Nord,2022,1,Fraude,9,4,3
Extrême-Nord,2022,2,Vol,57,25,20
Extrême-Nord,2022,2,Agression,30,14,13
Extrême-Nord,2022,2,Cambriolage,25,14,9
Extrême-Nord,2022,2,Homicide,2,0,0
Extrême-Nord,2022,2,Cybercriminalite,3,1,1
Extrême-Nord,2022,2,Fraude,7,3,2
Extrême-Nord,2022,3,Vol,57,18,28
Extrême-Nord,2022,3,Agression,30,10,9
Extrême-Nord,2022,3,Cambriolage,23,11,8
Extrême-Nord,2022,3,Homicide,1,0,0
Extrême-Nord,2022,3,Cybercriminalite,4,1,1
Extrême-Nord,2022,3,Fraude,8,2,3
Extrême-Nord,2022,4,Vol,63,26,25
Extrême-Nord,2022,4,Agression,37,12,14
Extrême-Nord,2022,4,Cambriolage,20,9,8
Extrême-Nord,2022,4,Homicide,1,0,0
Extrême-Nord,2022,4,Cybercriminalite,6,2,1
Extrême-Nord,2022,4,Fraude,10,3,2
Extrême-Nord,2022,5,Vol,48,26,13
Extrême-Nord,2022,5,Agression,25,9,5
Extrême-Nord,2022,5,Cambriolage,19,7,7
Extrême-Nord,2022,5,Homicide,2,0,0
Extrême-Nord,2022,5,Cybercriminalite,3,1,0
Extrême-Nord,2022,5,Fraude,9,3,3
Extrême-Nord,2022,6,Vol,55,18,24
Extrême-Nord,2022,6,Agression,34,13,8
Extrême-Nord,2022,6,Cambriolage,16,6,7
Extrême-Nord,2022,6,Homicide,2,0,0
Extrême-Nord,2022,6,Cybercriminalite,5,2,1
Extrême-Nord,2022,6,Fraude,12,5,4
Extrême-Nord,2022,7,Vol,60,28,17
Extrême-Nord,2022,7,Agression,36,15,8
Extrême-Nord,2022,7,Cambriolage,22,11,8
Extrême-Nord,2022,7,Homicide,1,0,0
Extrême-Nord,2022,7,Cybercriminalite,6,3,2
Extrême-Nord,2022,7,Fraude,11,5,4
Extrême-Nord,2022,8,Vol,38,17,8
Extrême-Nord,2022,8,Agression,25,14,8
Extrême-Nord,2022,8,Cambriolage,16,7,4
Extrême-Nord,2022,8,Homicide,1,0,0
Extrême-Nord,2022,8,Cybercriminalite,3,0,1
Extrême-Nord,2022,8,Fraude,12,4,4
Extrême-Nord,2022,9,Vol,41,13,18
Extrême-Nord,2022,9,Agression,31,12,13
Extrême-Nord,2022,9,Cambriolage,25,13,9
Extrême-Nord,2022,9,Homicide,1,0,0
Extrême-Nord,2022,9,Cybercriminalite,4,1,1
Extrême-Nord,2022,9,Fraude,8,3,1
Extrême-Nord,2022,10,Vol,51,25,16
Extrême-Nord,2022,10,Agression,23,7,6
Extrême-Nord,2022,10,Cambriolage,17,8,6
Extrême-Nord,2022,10,Homicide,2,1,0
Extrême-Nord,2022,10,Cybercriminalite,5,2,1
Extrême-Nord,2022,10,Fraude,7,3,2
Extrême-Nord,2022,11,Vol,38,22,10
Extrême-Nord,2022,11,Agression,33,9,13
Extrême-Nord,2022,11,Cambriolage,15,6,6
Extrême-Nord,2022,11,Homicide,2,0,0
Extrême-Nord,2022,11,Cybercriminalite,4,2,0
Extrême-Nord,2022,11,Fraude,12,7,4
Extrême-Nord,2022,12,Vol,57,30,13
Extrême-Nord,2022,12,Agression,23,11,7
Extrême-Nord,2022,12,Cambriolage,18,9,5
Extrême-Nord,2022,12,Homicide,2,0,0
Extrême-Nord,2022,12,Cybercriminalite,5,1,1
Extrême-Nord,2022,12,Fraude,10,3,2
Extrême-Nord,2023,1,Vol,45,23,13
Extrême-Nord,2023,1,Agression,29,11,10
Extrême-Nord,2023,1,Cambriolage,19,8,9
Extrême-Nord,2023,1,Homicide,2,0,0
Extrême-Nord,2023,1,Cybercriminalite,6,3,2
Extrême-Nord,2023,1,Fraude,9,3,3
Extrême-Nord,2023,2,Vol,61,29,13
Extrême-Nord,2023,2,Agression,30,11,6
Extrême-Nord,2023,2,Cambriolage,22,9,4
Extrême-Nord,2023,2,Homicide,2,1,0
Extrême-Nord,2023,2,Cybercriminalite,4,1,1
Extrême-Nord,2023,2,Fraude,8,2,2
Extrême-Nord,2023,3,Vol,42,15,15
Extrême-Nord,2023,3,Agression,27,12,6
Extrême-Nord,2023,3,Cambriolage,25,8,9
Extrême-Nord,2023,3,Homicide,2,0,0
Extrême-Nord,2023,3,Cybercriminalite,6,2,1
Extrême-Nord,2023,3,Fraude,9,3,2
Extrême-Nord,2023,4,Vol,45,19,18
Extrême-Nord,2023,4,Agression,21,9,4
Extrême-Nord,2023,4,Cambriolage,25,9,10
Extrême-Nord,2023,4,Homicide,1,0,0
Extrême-Nord,2023,4,Cybercriminalite,6,2,1
Extrême-Nord,2023,4,Fraude,8,3,3
Extrême-Nord,2023,5,Vol,43,17,12
Extrême-Nord,2023,5,Agression,28,8,7
Extrême-Nord,2023,5,Cambriolage,14,6,5
Extrême-Nord,2023,5,Homicide,2,0,0
Extrême-Nord,2023,5,Cybercriminalite,6,3,2
Extrême-Nord,2023,5,Fraude,8,3,2
Extrême-Nord,2023,6,Vol,48,14,13
Extrême-Nord,2023,6,Agression,36,17,13
Extrême-Nord,2023,6,Cambriolage,25,11,9
Extrême-Nord,2023,6,Homicide,1,0,0
Extrême-Nord,2023,6,Cybercriminalite,4,1,1
Extrême-Nord,2023,6,Fraude,10,5,3
Extrême-Nord,2023,7,Vol,44,14,9
Extrême-Nord,2023,7,Agression,23,11,9
Extrême-Nord,2023,7,Cambriolage,17,7,5
Extrême-Nord,2023,7,Homicide,2,1,0
Extrême-Nord,2023,7,Cybercriminalite,5,2,2
Extrême-Nord,2023,7,Fraude,7,2,2
Extrême-Nord,2023,8,Vol,58,19,23
Extrême-Nord,2023,8,Agression,36,14,8
Extrême-Nord,2023,8,Cambriolage,23,11,10
Extrême-Nord,2023,8,Homicide,1,0,0
Extrême-Nord,2023,8,Cybercriminalite,6,3,1
Extrême-Nord,2023,8,Fraude,8,2,3
Extrême-Nord,2023,9,Vol,55,25,18
Extrême-Nord,2023,9,Agression,34,13,8
Extrême-Nord,2023,9,Cambriolage,19,7,3
Extrême-Nord,2023,9,Homicide,2,0,0
Extrême-Nord,2023,9,Cybercriminalite,5,2,1
Extrême-Nord,2023,9,Fraude,7,2,2
Extrême-Nord,2023,10,Vol,35,11,12
Extrême-Nord,2023,10,Agression,22,11,9
Extrême-Nord,2023,10,Cambriolage,22,12,4
Extrême-Nord,2023,10,Homicide,2,0,0
Extrême-Nord,2023,10,Cybercriminalite,6,3,2
Extrême-Nord,2023,10,Fraude,8,2,2
Extrême-Nord,2023,11,Vol,58,27,20
Extrême-Nord,2023,11,Agression,29,14,12
Extrême-Nord,2023,11,Cambriolage,14,7,3
Extrême-Nord,2023,11,Homicide,2,0,0
Extrême-Nord,2023,11,Cybercriminalite,5,2,1
Extrême-Nord,2023,11,Fraude,12,6,2
Extrême-Nord,2023,12,Vol,57,26,18
Extrême-Nord,2023,12,Agression,29,9,14
Extrême-Nord,2023,12,Cambriolage,14,7,5
Extrême-Nord,2023,12,Homicide,2,0,0
Extrême-Nord,2023,12,Cybercriminalite,4,1,1
Extrême-Nord,2023,12,Fraude,11,3,4
Littoral,2015,1,Vol,80,32,30
Littoral,2015,1,Agression,52,26,19
Littoral,2015,1,Cambriolage,34,18,8
Littoral,2015,1,Homicide,3,1,0
Littoral,2015,1,Cybercriminalite,8,2,2
Littoral,2015,1,Fraude,12,4,4
Littoral,2015,2,Vol,66,29,32
Littoral,2015,2,Agression,54,25,21
Littoral,2015,2,Cambriolage,31,10,11
Littoral,2015,2,Homicide,3,0,1
Littoral,2015,2,Cybercriminalite,6,3,1
Littoral,2015,2,Fraude,14,8,4
Littoral,2015,3,Vol,91,34,45
Littoral,2015,3,Agression,54,32,25
Littoral,2015,3,Cambriolage,32,13,10
Littoral,2015,3,Homicide,3,1,0
Littoral,2015,3,Cybercriminalite,7,2,1
Littoral,2015,3,Fraude,18,6,3
Littoral,2015,4,Vol,94,31,21
Littoral,2015,4,Agression,42,13,11
Littoral,2015,4,Cambriolage,33,13,9
Littoral,2015,4,Homicide,3,1,1
Littoral,2015,4,Cybercriminalite,7,2,2
Littoral,2015,4,Fraude,17,8,6
Littoral,2015,5,Vol,91,46,18
Littoral,2015,5,Agression,52,17,14
Littoral,2015,5,Cambriolage,26,12,12
Littoral,2015,5,Homicide,3,1,1
Littoral,2015,5,Cybercriminalite,8,2,3
Littoral,2015,5,Fraude,12,5,5
Littoral,2015,6,Vol,76,37,27
Littoral,2015,6,Agression,53,19,22
Littoral,2015,6,Cambriolage,35,16,17
Littoral,2015,6,Homicide,2,1,0
Littoral,2015,6,Cybercriminalite,7,2,3
Littoral,2015,6,Fraude,12,5,5
Littoral,2015,7,Vol,87,35,18
Littoral,2015,7,Agression,45,23,11
Littoral,2015,7,Cambriolage,33,13,13
Littoral,2015,7,Homicide,3,1,0
Littoral,2015,7,Cybercriminalite,7,2,2
Littoral,2015,7,Fraude,13,7,4
Littoral,2015,8,Vol,74,28,33
Littoral,2015,8,Agression,44,24,13
Littoral,2015,8,Cambriolage,30,14,13
Littoral,2015,8,Homicide,3,1,0
Littoral,2015,8,Cybercriminalite,7,3,2
Littoral,2015,8,Fraude,17,6,7
Littoral,2015,9,Vol,84,42,39
Littoral,2015,9,Agression,45,15,11
Littoral,2015,9,Cambriolage,36,14,11
Littoral,2015,9,Homicide,3,1,1
Littoral,2015,9,Cybercriminalite,5,2,1
Littoral,2015,9,Fraude,14,5,3
Littoral,2015,10,Vol,52,28,13
Littoral,2015,10,Agression,33,17,10
Littoral,2015,10,Cambriolage,32,11,14
Littoral,2015,10,Homicide,2,0,0
Littoral,2015,10,Cybercriminalite,8,3,3
Littoral,2015,10,Fraude,18,9,5
Littoral,2015,11,Vol,84,28,20
Littoral,2015,11,Agression,52,25,24
Littoral,2015,11,Cambriolage,23,10,5
Littoral,2015,11,Homicide,3,1,1
Littoral,2015,11,Cybercriminalite,6,2,2
Littoral,2015,11,Fraude,18,10,7
Littoral,2015,12,Vol,53,23,20
Littoral,2015,12,Agression,51,25,11
Littoral,2015,12,Cambriolage,37,19,11
Littoral,2015,12,Homicide,2,1,0
Littoral,2015,12,Cybercriminalite,5,2,1
Littoral,2015,12,Fraude,14,4,4
Littoral,2016,1,Vol,54,32,19
Littoral,2016,1,Agression,37,13,7
Littoral,2016,1,Cambriolage,27,8,10
Littoral,2016,1,Homicide,3,1,1
Littoral,2016,1,Cybercriminalite,6,2,2
Littoral,2016,1,Fraude,12,5,4
Littoral,2016,2,Vol,83,48,32
Littoral,2016,2,Agression,51,26,20
Littoral,2016,2,Cambriolage,38,20,14
Littoral,2016,2,Homicide,3,1,1
Littoral,2016,2,Cybercriminalite,5,2,1
Littoral,2016,2,Fraude,12,6,3
Littoral,2016,3,Vol,53,23,12
Littoral,2016,3,Agression,37,17,16
Littoral,2016,3,Cambriolage,29,13,9
Littoral,2016,3,Homicide,2,0,0
Littoral,2016,3,Cybercriminalite,8,4,3
Littoral,2016,3,Fraude,18,8,7
Littoral,2016,4,Vol,74,22,33
Littoral,2016,4,Agression,46,16,10
Littoral,2016,4,Cambriolage,34,17,14
Littoral,2016,4,Homicide,2,1,0
Littoral,2016,4,Cybercriminalite,6,1,2
Littoral,2016,4,Fraude,14,4,4
Littoral,2016,5,Vol,90,50,32
Littoral,2016,5,Agression,57,33,15
Littoral,2016,5,Cambriolage,36,18,16
Littoral,2016,5,Homicide,3,1,1
Littoral,2016,5,Cybercriminalite,7,3,2
Littoral,2016,5,Fraude,18,7,3
Littoral,2016,6,Vol,90,43,36
Littoral,2016,6,Agression,32,10,12
Littoral,2016,6,Cambriolage,37,18,9
Littoral,2016,6,Homicide,3,1,0
Littoral,2016,6,Cybercriminalite,8,3,1
Littoral,2016,6,Fraude,14,5,3
Littoral,2016,7,Vol,76,32,23
Littoral,2016,7,Agression,40,17,14
Littoral,2016,7,Cambriolage,31,11,6
Littoral,2016,7,Homicide,3,1,1
Littoral,2016,7,Cybercriminalite,8,2,1
Littoral,2016,7,Fraude,13,3,3
Littoral,2016,8,Vol,85,42,35
Littoral,2016,8,Agression,55,20,14
Littoral,2016,8,Cambriolage,27,12,12
Littoral,2016,8,Homicide,3,0,0
Littoral,2016,8,Cybercriminalite,7,3,1
Littoral,2016,8,Fraude,12,4,2
Littoral,2016,9,Vol,55,27,12
Littoral,2016,9,Agression,33,16,16
Littoral,2016,9,Cambriolage,25,9,7
Littoral,2016,9,Homicide,3,1,0
Littoral,2016,9,Cybercriminalite,6,3,2
Littoral,2016,9,Fraude,17,8,3
Littoral,2016,10,Vol,54,16,19
Littoral,2016,10,Agression,33,12,15
Littoral,2016,10,Cambriolage,35,15,9
Littoral,2016,10,Homicide,3,1,1
Littoral,2016,10,Cybercriminalite,8,3,2
Littoral,2016,10,Fraude,15,8,3
Littoral,2016,11,Vol,96,46,20
Littoral,2016,11,Agression,42,18,12
Littoral,2016,11,Cambriolage,32,10,12
Littoral,2016,11,Homicide,2,0,0
Littoral,2016,11,Cybercriminalite,7,3,2
Littoral,2016,11,Fraude,18,9,4
Littoral,2016,12,Vol,66,37,32
Littoral,2016,12,Agression,47,19,16
Littoral,2016,12,Cambriolage,27,11,7
Littoral,2016,12,Homicide,2,0,0
Littoral,2016,12,Cybercriminalite,7,3,2
Littoral,2016,12,Fraude,15,8,7
Littoral,2017,1,Vol,64,26,17
Littoral,2017,1,Agression,36,19,11
Littoral,2017,1,Cambriolage,24,9,6
Littoral,2017,1,Homicide,3,1,1
Littoral,2017,1,Cybercriminalite,7,3,3
Littoral,2017,1,Fraude,17,9,4
Littoral,2017,2,Vol,85,41,22
Littoral,2017,2,Agression,36,20,11
Littoral,2017,2,Cambriolage,33,11,8
Littoral,2017,2,Homicide,2,0,0
Littoral,2017,2,Cybercriminalite,7,3,1
Littoral,2017,2,Fraude,18,6,6
Littoral,2017,3,Vol,64,38,13
Littoral,2017,3,Agression,44,21,13
Littoral,2017,3,Cambriolage,30,12,11
Littoral,2017,3,Homicide,3,1,1
Littoral,2017,3,Cybercriminalite,5,1,1
Littoral,2017,3,Fraude,10,5,4
Littoral,2017,4,Vol,56,20,14
Littoral,2017,4,Agression,38,19,16
Littoral,2017,4,Cambriolage,24,8,9
Littoral,2017,4,Homicide,3,1,1
Littoral,2017,4,Cybercriminalite,6,3,1
Littoral,2017,4,Fraude,18,10,5
